genotype,meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
All,HF meal,Time_360,HMDB0000672,Hexadecanedioic acid,0.388215246683838,0.0714843904349374,0.000975814975240421,,Main,0.248105841431361,0.528324651936316
All,HF meal,Time_(joint),HMDB0000672,Hexadecanedioic acid,,,,0.000975814975240422,Main,,
All,HF meal,Time_360,HMDB0008952,PE P-34:1,0.274799991864473,0.0561103664375362,0.00175814996390048,,Main,0.164823673646902,0.384776310082044
All,HF meal,Time_(joint),HMDB0008952,PE P-34:1,,,,0.00175814996390048,Main,,
All,HF meal,Time_360,HMDB0011439,PE P-36:1,0.0777876788399253,0.025151900112877,0.0175001748791392,,Main,0.0284899546186864,0.127085403061164
All,HF meal,Time_(joint),HMDB0011439,PE P-36:1,,,,0.0175001748791392,Main,,
All,HF meal,Time_360,HMDB0009102,PE 38:6,-0.111924126971488,0.0252447548140463,0.0030311847265909,,Main,-0.161403846407018,-0.0624444075359569
All,HF meal,Time_(joint),HMDB0009102,PE 38:6,,,,0.0030311847265909,Main,,
All,HF meal,Time_360,HMDB0005779,PE P-38:4,-0.0169965914195034,0.0131106258571115,0.235938015449986,,Main,-0.0426934180994419,0.00870023526043514
All,HF meal,Time_(joint),HMDB0005779,PE P-38:4,,,,0.235938015449986,Main,,
All,HF meal,Time_360,HMDB0000626,Deoxycholic acid,0.362896541444286,0.134597088161338,0.0308093514355896,,Main,0.0990862486480645,0.626706834240507
All,HF meal,Time_(joint),HMDB0000626,Deoxycholic acid,,,,0.0308093514355896,Main,,
All,HF meal,Time_360,HMDB0000511,Capric acid,0.917469397306846,0.16817662218798,8.47375165287973e-05,,Main,0.587843217818406,1.24709557679529
All,HF meal,Time_(joint),HMDB0000511,Capric acid,,,,8.47375165287972e-05,Main,,
All,HF meal,Time_360,HMDB0005862,2-Methylguanosine,-0.0320101006053601,0.0454775484036247,0.504249878060319,,Main,-0.121146095476465,0.0571258942657442
All,HF meal,Time_(joint),HMDB0005862,2-Methylguanosine,,,,0.504249878060319,Main,,
All,HF meal,Time_360,HMDB0003178,Heme,0.0461410163603166,0.0621989406795804,0.482332864775264,,Main,-0.075768907371661,0.168050940092294
All,HF meal,Time_(joint),HMDB0003178,Heme,,,,0.482332864775264,Main,,
All,HF meal,Time_360,HMDB0000698,Glycolithocholic acid,0.652008409842196,0.222569972504086,0.0220414106582684,,Main,0.215771263734187,1.0882455559502
All,HF meal,Time_(joint),HMDB0000698,Glycolithocholic acid,,,,0.0220414106582685,Main,,
All,HF meal,Time_360,HMDB0000802,Pterin,-0.287063616402761,0.127862159538137,0.0596273693930812,,Main,-0.53767344909751,-0.0364537837080127
All,HF meal,Time_(joint),HMDB0000802,Pterin,,,,0.0596273693930812,Main,,
All,HF meal,Time_360,HMDB0006294,Juniperic acid,0.104505924992498,0.0546218145661564,0.0972893476835621,,Main,-0.00255283155716822,0.211564681542165
All,HF meal,Time_(joint),HMDB0006294,Juniperic acid,,,,0.0972893476835621,Main,,
All,HF meal,Time_360,HMDB0000529,5-Dodecenoic acid,-0.181505092265962,0.203404586859584,0.401845568414478,,Main,-0.580178082510747,0.217167897978824
All,HF meal,Time_(joint),HMDB0000529,5-Dodecenoic acid,,,,0.401845568414478,Main,,
All,HF meal,Time_360,HMDB0004667,13-HODE,0.258469185602699,0.135689832314211,0.077550223808104,,Main,-0.00748288573315453,0.524421256938553
All,HF meal,Time_(joint),HMDB0004667,13-HODE,,,,0.077550223808104,Main,,
All,HF meal,Time_360,HMDB0000017,4-Pyridoxic acid,0.106392437651234,0.0773935750057291,0.211615630714837,,Main,-0.0452989693599951,0.258083844662463
All,HF meal,Time_(joint),HMDB0000017,4-Pyridoxic acid,,,,0.211615630714837,Main,,
All,HF meal,Time_360,HMDB0005923,N4-Acetylcytidine,0.00660975950633258,0.013893523914344,0.648745444300654,,Main,-0.0206215473657817,0.0338410663784469
All,HF meal,Time_(joint),HMDB0005923,N4-Acetylcytidine,,,,0.648745444300654,Main,,
All,HF meal,Time_360,HMDB0000896,Taurodeoxycholic acid,0.765580006606415,0.249656729434428,0.0181558648776268,,Main,0.276252816914937,1.25490719629789
All,HF meal,Time_(joint),HMDB0000896,Taurodeoxycholic acid,,,,0.0181558648776268,Main,,
All,HF meal,Time_360,HMDB0000717,Isolithocholic acid,0.110662425965678,0.252725769892505,0.674669801325476,,Main,-0.384680083023631,0.606004934954988
All,HF meal,Time_(joint),HMDB0000717,Isolithocholic acid,,,,0.674669801325476,Main,,
All,HF meal,Time_360,HMDB0002392,Maslinic acid,3.30588286667422,0.546782038317724,0.000517974142615512,,Main,2.23419007157149,4.37757566177696
All,HF meal,Time_(joint),HMDB0002392,Maslinic acid,,,,0.000517974142615512,Main,,
All,HF meal,Time_360,HMDB0001406,Niacinamide,-0.0360019232426829,0.0231051690689685,0.163151593640319,,Main,-0.0812880546178611,0.00928420813249526
All,HF meal,Time_(joint),HMDB0001406,Niacinamide,,,,0.163151593640319,Main,,
All,HF meal,Time_360,HMDB0002261,2-Hydroxymyristic acid,0.0382330299951796,0.0415199465741213,0.387769878588572,,Main,-0.0431460652900981,0.119612125280457
All,HF meal,Time_(joint),HMDB0002261,2-Hydroxymyristic acid,,,,0.387769878588572,Main,,
All,HF meal,Time_360,HMDB0000638,Lauric acid,0.205619645413279,0.195549503133142,0.310842440186392,,Main,-0.17765738072768,0.588896671554237
All,HF meal,Time_(joint),HMDB0000638,Lauric acid,,,,0.310842440186392,Main,,
All,HF meal,Time_360,HMDB0003681,4-Acetamidobutanoic acid,0.113492060913266,0.213115340973788,0.610832460140564,,Main,-0.304214007395358,0.531198129221889
All,HF meal,Time_(joint),HMDB0003681,4-Acetamidobutanoic acid,,,,0.610832460140564,Main,,
All,HF meal,Time_360,HMDB0000761,Lithocholic acid,0.510162525153346,0.371681525745866,0.212242126831968,,Main,-0.218333265308551,1.23865831561524
All,HF meal,Time_(joint),HMDB0000761,Lithocholic acid,,,,0.212242126831968,Main,,
All,HF meal,Time_360,HMDB0001886,3-Methylxanthine,-0.056203382642426,0.0610823544412461,0.388116287252028,,Main,-0.175924797347268,0.0635180320624164
All,HF meal,Time_(joint),HMDB0001886,3-Methylxanthine,,,,0.388116287252028,Main,,
All,HF meal,Time_360,HMDB0002000,Myristoleic acid,-0.128368202865563,0.314171513739919,0.695048936755522,,Main,-0.744144369795803,0.487407964064678
All,HF meal,Time_(joint),HMDB0002000,Myristoleic acid,,,,0.695048936755522,Main,,
All,HF meal,Time_360,HMDB0000210,Pantothenic acid,-0.165797102634647,0.129373741673128,0.240820045434627,,Main,-0.419369636313977,0.087775431044683
All,HF meal,Time_(joint),HMDB0000210,Pantothenic acid,,,,0.240820045434627,Main,,
All,HF meal,Time_360,HMDB0002369,9-cis-Retinoic acid,0.0196016754856467,0.0285446853337913,0.514368113196179,,Main,-0.0363459077685843,0.0755492587398778
All,HF meal,Time_(joint),HMDB0002369,9-cis-Retinoic acid,,,,0.514368113196179,Main,,
All,HF meal,Time_360,HMDB0304761,11-Methyllauric acid,0.0782563821190294,0.0703051097455976,0.302424403611538,,Main,-0.0595416329823418,0.216054397220401
All,HF meal,Time_(joint),HMDB0304761,11-Methyllauric acid,,,,0.302424403611538,Main,,
All,HF meal,Time_360,HMDB0001847,Caffeine,0.00716589839969839,0.0918785469791031,0.940016089294123,,Main,-0.172916053679344,0.18724785047874
All,HF meal,Time_(joint),HMDB0001847,Caffeine,,,,0.940016089294123,Main,,
All,HF meal,Time_360,HMDB0013713,N-Acetyl-D-tryptophan,0.0529714728545905,0.106384369913895,0.633796185143498,,Main,-0.155541892176644,0.261484837885825
All,HF meal,Time_(joint),HMDB0013713,N-Acetyl-D-tryptophan,,,,0.633796185143498,Main,,
All,HF meal,Time_360,HMDB0000884,Ribothymidine,-0.00208215516135635,0.0498009630997379,0.967818086951619,,Main,-0.0996920428368426,0.0955277325141299
All,HF meal,Time_(joint),HMDB0000884,Ribothymidine,,,,0.967818086951619,Main,,
All,HF meal,Time_360,HMDB0000910,Tridecylic acid,0.153674471995991,0.100255679822732,0.147601364694677,,Main,-0.0428266604565637,0.350175604448546
All,HF meal,Time_(joint),HMDB0000910,Tridecylic acid,,,,0.147601364694677,Main,,
All,HF meal,Time_360,HMDB0242141,Eicosanedioic acid,0.212866233766736,0.0869135146009215,0.0441607867459521,,Main,0.0425157451489296,0.383216722384542
All,HF meal,Time_(joint),HMDB0242141,Eicosanedioic acid,,,,0.0441607867459521,Main,,
All,HF meal,Time_360,HMDB0006116,3-Hydroxyhippuric acid,-0.170523928956239,0.105631291086005,0.150489970415177,,Main,-0.377561259484809,0.0365134015723313
All,HF meal,Time_(joint),HMDB0006116,3-Hydroxyhippuric acid,,,,0.150489970415177,Main,,
All,HF meal,Time_360,HMDB0000714,Hippuric acid,-0.0674215637188036,0.0425073207872596,0.156733247260174,,Main,-0.150735912461832,0.0158927850242252
All,HF meal,Time_(joint),HMDB0000714,Hippuric acid,,,,0.156733247260174,Main,,
All,HF meal,Time_360,HMDB0002100,Palmitoyl-EA,0.0140826632945554,0.0550052474292586,0.80529308082247,,Main,-0.0937276216667914,0.121892948255902
All,HF meal,Time_(joint),HMDB0002100,Palmitoyl-EA,,,,0.80529308082247,Main,,
All,HF meal,Time_360,HMDB0001999,Eicosapentaenoic acid,-0.272103412883688,0.120410987489218,0.0583495448197214,,Main,-0.508108948362555,-0.0360978774048204
All,HF meal,Time_(joint),HMDB0001999,Eicosapentaenoic acid,,,,0.0583495448197214,Main,,
All,HF meal,Time_360,HMDB0001388,alpha-Linolenic acid,-0.24101572637235,0.220116034011443,0.30977733098874,,Main,-0.672443153034778,0.190411700290078
All,HF meal,Time_(joint),HMDB0001388,alpha-Linolenic acid,,,,0.30977733098874,Main,,
All,HF meal,Time_360,HMDB0000806,Myristic acid,0.11261897679066,0.232008662825207,0.634894856836116,,Main,-0.342118002346746,0.567355955928067
All,HF meal,Time_(joint),HMDB0000806,Myristic acid,,,,0.634894856836116,Main,,
All,HF meal,Time_360,HMDB0031057,2-Hydroxy palmitic acid,0.0557666372211081,0.0579105257556424,0.367636324302486,,Main,-0.057737993259951,0.169271267702167
All,HF meal,Time_(joint),HMDB0031057,2-Hydroxy palmitic acid,,,,0.367636324302486,Main,,
All,HF meal,Time_360,HMDB0002183,Docosahexaenoic acid,-0.0845834226685618,0.141002560863447,0.567494436621533,,Main,-0.360948441960919,0.191781596623795
All,HF meal,Time_(joint),HMDB0002183,Docosahexaenoic acid,,,,0.567494436621533,Main,,
All,HF meal,Time_360,HMDB0003229,Palmitoleic acid,-0.365716646649904,0.276995452839856,0.228266920781592,,Main,-0.908627734216021,0.177194440916213
All,HF meal,Time_(joint),HMDB0003229,Palmitoleic acid,,,,0.228266920781592,Main,,
All,HF meal,Time_360,HMDB0001043,Arachidonic acid,-0.163093564026088,0.103805248402312,0.160141785031841,,Main,-0.36655185089462,0.0403647228424436
All,HF meal,Time_(joint),HMDB0001043,Arachidonic acid,,,,0.160141785031841,Main,,
All,HF meal,Time_360,HMDB0000015,11-Deoxycortisol,0.0202528468439027,0.0472452388884702,0.681042502169088,,Main,-0.0723478213774989,0.112853515065304
All,HF meal,Time_(joint),HMDB0000015,11-Deoxycortisol,,,,0.681042502169088,Main,,
All,HF meal,Time_360,HMDB0032358,Lauroyl diethanolamide,-0.167020254814384,0.0689369527433348,0.0459032856965519,,Main,-0.30213668219132,-0.0319038274374475
All,HF meal,Time_(joint),HMDB0032358,Lauroyl diethanolamide,,,,0.0459032856965519,Main,,
All,HF meal,Time_360,HMDB0010736,3-Oxooctadecanoic acid,0.00784822144069974,0.0276734358887565,0.784920534876594,,Main,-0.046391712901263,0.0620881557826625
All,HF meal,Time_(joint),HMDB0010736,3-Oxooctadecanoic acid,,,,0.784920534876594,Main,,
All,HF meal,Time_360,HMDB0000673,Linoleic acid,-0.142905936258728,0.163412673900901,0.410838610060588,,Main,-0.463194777104494,0.177382904587038
All,HF meal,Time_(joint),HMDB0000673,Linoleic acid,,,,0.410838610060588,Main,,
All,HF meal,Time_360,HMDB0001976,Docosapentaenoic acid (22n-6),-0.141876144822853,0.155712445152332,0.392515499015116,,Main,-0.447072537321424,0.163320247675718
All,HF meal,Time_(joint),HMDB0001976,Docosapentaenoic acid (22n-6),,,,0.392515499015116,Main,,
All,HF meal,Time_360,HMDB0000826,Pentadecylic acid,0.1535495144525,0.123095858476066,0.232715263876342,,Main,-0.0877183681605897,0.39481739706559
All,HF meal,Time_(joint),HMDB0000826,Pentadecylic acid,,,,0.232715263876342,Main,,
All,HF meal,Time_360,HMDB0012252,Linoleoyl-EA,-0.270074603477029,0.246963564078388,0.310337313798332,,Main,-0.754123189070671,0.213973982116612
All,HF meal,Time_(joint),HMDB0012252,Linoleoyl-EA,,,,0.310337313798332,Main,,
All,HF meal,Time_360,HMDB0060038,10Z-Heptadecenoic acid,-0.0735063203450181,0.265518350449183,0.789898781071823,,Main,-0.593922287225416,0.44690964653538
All,HF meal,Time_(joint),HMDB0060038,10Z-Heptadecenoic acid,,,,0.789898781071823,Main,,
All,HF meal,Time_360,HMDB0001008,Biliverdin,-0.201207725603767,0.352529224227938,0.586013134712344,,Main,-0.892165005090526,0.489749553882993
All,HF meal,Time_(joint),HMDB0001008,Biliverdin,,,,0.586013134712344,Main,,
All,HF meal,Time_360,HMDB0002925,Eicosatrienoic acid,-0.115729120259683,0.14934943565244,0.463772030636054,,Main,-0.408454014138466,0.1769957736191
All,HF meal,Time_(joint),HMDB0002925,Eicosatrienoic acid,,,,0.463772030636054,Main,,
All,HF meal,Time_360,HMDB0001898,Mesobilirubinogen,-0.0073063562857687,0.102000728334591,0.944899635728224,,Main,-0.207227783821568,0.19261507125003
All,HF meal,Time_(joint),HMDB0001898,Mesobilirubinogen,,,,0.944899635728224,Main,,
All,HF meal,Time_360,HMDB0000220,Palmitic acid,0.0382039923120985,0.0589697185401983,0.537738234803932,,Main,-0.0773766560266901,0.153784640650887
All,HF meal,Time_(joint),HMDB0000220,Palmitic acid,,,,0.537738234803932,Main,,
All,HF meal,Time_360,HMDB0002226,Adrenic acid,-0.0487275531312008,0.157307582104116,0.765761502897604,,Main,-0.357050414055269,0.259595307792867
All,HF meal,Time_(joint),HMDB0002226,Adrenic acid,,,,0.765761502897604,Main,,
All,HF meal,Time_360,HMDB0011773,Cer 18:1;O2/14:0,0.13444684174669,0.174551963105956,0.466352263733641,,Main,-0.207675005940984,0.476568689434365
All,HF meal,Time_(joint),HMDB0011773,Cer 18:1;O2/14:0,,,,0.466352263733641,Main,,
All,HF meal,Time_360,HMDB0000207,Oleic acid,0.0729141389427817,0.113752894167119,0.541939347980977,,Main,-0.150041533624771,0.295869811510334
All,HF meal,Time_(joint),HMDB0000207,Oleic acid,,,,0.541939347980977,Main,,
All,HF meal,Time_360,HMDB0062549,2-Hydroxystearic acid,0.225701258083038,0.215333997798368,0.312330501432994,,Main,-0.196353377601762,0.647755893767839
All,HF meal,Time_(joint),HMDB0062549,2-Hydroxystearic acid,,,,0.312330501432994,Main,,
All,HF meal,Time_360,HMDB0005060,Eicosadienoic acid,-0.212055937487623,0.260700112350856,0.442767294414391,,Main,-0.723028157695301,0.298916282720055
All,HF meal,Time_(joint),HMDB0005060,Eicosadienoic acid,,,,0.442767294414391,Main,,
All,HF meal,Time_360,HMDB0002259,Margaric acid,0.154860770083429,0.293610862309079,0.614189393782558,,Main,-0.420616520042366,0.730338060209224
All,HF meal,Time_(joint),HMDB0002259,Margaric acid,,,,0.614189393782558,Main,,
All,HF meal,Time_360,HMDB0000827,Stearic acid,0.0427672915449584,0.0307097755120908,0.206365404564649,,Main,-0.0174238684587396,0.102958451548656
All,HF meal,Time_(joint),HMDB0000827,Stearic acid,,,,0.206365404564649,Main,,
All,HF meal,Time_360,HMDB0001476,3-Hydroxyanthranilic acid,0.022421385934452,0.0568778126767507,0.705164944767134,,Main,-0.0890591269119793,0.133901898780883
All,HF meal,Time_(joint),HMDB0001476,3-Hydroxyanthranilic acid,,,,0.705164944767134,Main,,
All,HF meal,Time_360,HMDB0002231,Eicosenoic acid,0.0660855846634192,0.214442123083912,0.766917757077511,,Main,-0.354220976581048,0.486392145907886
All,HF meal,Time_(joint),HMDB0002231,Eicosenoic acid,,,,0.766917757077511,Main,,
All,HF meal,Time_360,HMDB0000801,Phytanic acid,0.616307668223449,0.146977870107602,0.00406981392748704,,Main,0.328231042812549,0.904384293634349
All,HF meal,Time_(joint),HMDB0000801,Phytanic acid,,,,0.00406981392748704,Main,,
All,HF meal,Time_360,HMDB0061710,Xi-17-Methyloctadecanoic acid,0.23587939900967,0.172333304407879,0.213384563497624,,Main,-0.101893877629772,0.573652675649113
All,HF meal,Time_(joint),HMDB0061710,Xi-17-Methyloctadecanoic acid,,,,0.213384563497624,Main,,
All,HF meal,Time_360,HMDB0000772,Nonadecylic acid,0.296208999002808,0.195053911183191,0.151118984624977,,Main,-0.0860966669162472,0.678514664921862
All,HF meal,Time_(joint),HMDB0000772,Nonadecylic acid,,,,0.151118984624977,Main,,
All,HF meal,Time_360,HMDB0002212,Arachidic acid,0.36597365628943,0.135537503271357,0.0172510669983835,,Main,0.10032014987757,0.63162716270129
All,HF meal,Time_(joint),HMDB0002212,Arachidic acid,,,,0.0172510669983835,Main,,
All,HF meal,Time_360,HMDB0002068,cis-Erucic acid,0.131863101369609,0.111014569365628,0.273647777611626,,Main,-0.0857254545870229,0.349451657326241
All,HF meal,Time_(joint),HMDB0002068,cis-Erucic acid,,,,0.273647777611626,Main,,
All,HF meal,Time_360,HMDB0002368,Nervonic acid,0.131327337934202,0.0949058303799968,0.20894545399261,,Main,-0.0546880896105921,0.317342765478995
All,HF meal,Time_(joint),HMDB0002368,Nervonic acid,,,,0.20894545399261,Main,,
All,HF meal,Time_360,HMDB0094649,2-Aminoheptanoic acid,0.0258876792553107,0.0131259350127624,0.0891943846294892,,Main,0.000160846630296387,0.0516145118803249
All,HF meal,Time_(joint),HMDB0094649,2-Aminoheptanoic acid,,,,0.0891943846294892,Main,,
All,HF meal,Time_360,HMDB0059655,2-Hydroxyglutaric acid,0.039686659800207,0.0179299949404174,0.0624808058609736,,Main,0.00454386971698892,0.0748294498834251
All,HF meal,Time_(joint),HMDB0059655,2-Hydroxyglutaric acid,,,,0.0624808058609736,Main,,
All,HF meal,Time_360,HMDB0000362,2-Phosphoglyceric acid,0.102293017275897,0.0281288610039837,0.00832472662573153,,Main,0.0471604497080893,0.157425584843705
All,HF meal,Time_(joint),HMDB0000362,2-Phosphoglyceric acid,,,,0.00832472662573153,Main,,
All,HF meal,Time_360,HMDB0000462,Allantoin,-0.0156598107922363,0.0121000336588982,0.216539817566383,,Main,-0.0393758767636768,0.00805625517920409
All,HF meal,Time_(joint),HMDB0000462,Allantoin,,,,0.216539817566383,Main,,
All,HF meal,Time_360,HMDB0003073,gamma-Linolenic acid,-0.321274447039286,0.205200158904131,0.161408168762102,,Main,-0.723466758491383,0.0809178644128103
All,HF meal,Time_(joint),HMDB0003073,gamma-Linolenic acid,,,,0.161408168762102,Main,,
All,HF meal,Time_360,HMDB0000375,3-(3-Hydroxyphenyl)propanoic acid,0.0718924646153172,0.0336639055681719,0.0700887449592937,,Main,0.00591120970170024,0.137873719528934
All,HF meal,Time_(joint),HMDB0000375,3-(3-Hydroxyphenyl)propanoic acid,,,,0.0700887449592937,Main,,
All,HF meal,Time_360,HMDB0001906,Aminoisobutyric acid,-0.321274447039286,0.205200158904131,0.161408168762102,,Main,-0.723466758491383,0.0809178644128103
All,HF meal,Time_(joint),HMDB0001906,Aminoisobutyric acid,,,,0.161408168762102,Main,,
All,HF meal,Time_360,HMDB0013622,Nonadeca-10Z-enoic acid,0.277546695523597,0.544814680095866,0.626111424347807,,Main,-0.790290077464301,1.34538346851149
All,HF meal,Time_(joint),HMDB0013622,Nonadeca-10Z-enoic acid,,,,0.626111424347807,Main,,
All,HF meal,Time_360,HMDB0000807,3-Phosphoglyceric acid,0.00948739486383232,0.027808055071253,0.742984084104472,,Main,-0.0450163930758236,0.0639911828034882
All,HF meal,Time_(joint),HMDB0000807,3-Phosphoglyceric acid,,,,0.742984084104472,Main,,
All,HF meal,Time_360,HMDB0001539,Dimethylarginine,0.277546695523597,0.544814680095866,0.626111424347807,,Main,-0.790290077464301,1.34538346851149
All,HF meal,Time_(joint),HMDB0001539,Dimethylarginine,,,,0.626111424347807,Main,,
All,HF meal,Time_360,HMDB0000555,3-Methyladipic acid,0.135256737971186,0.0863018557054634,0.161040619257822,,Main,-0.0338948992115218,0.304408375153895
All,HF meal,Time_(joint),HMDB0000555,3-Methyladipic acid,,,,0.161040619257822,Main,,
All,HF meal,Time_360,HMDB0001991,7-Methylxanthine,-0.0940669567443635,0.0142366788484494,0.000302230596300692,,Main,-0.121970847287324,-0.0661630662014027
All,HF meal,Time_(joint),HMDB0001991,7-Methylxanthine,,,,0.000302230596300692,Main,,
All,HF meal,Time_360,HMDB0240212,DMGV,0.135256737971186,0.0863018557054634,0.161040619257822,,Main,-0.0338948992115218,0.304408375153895
All,HF meal,Time_(joint),HMDB0240212,DMGV,,,,0.161040619257822,Main,,
All,HF meal,Time_360,HMDB0011134,5-HETE,-0.465523716721313,0.226187280350366,0.0785812540879721,,Main,-0.908850786208031,-0.0221966472345949
All,HF meal,Time_(joint),HMDB0011134,5-HETE,,,,0.0785812540879721,Main,,
All,HF meal,Time_360,HMDB0000126,sn-Glycero-3-phosphate,0.0989325912125092,0.0497674275689993,0.0871609221613112,,Main,0.0013884331772706,0.196476749247748
All,HF meal,Time_(joint),HMDB0000126,sn-Glycero-3-phosphate,,,,0.0871609221613112,Main,,
All,HF meal,Time_360,HMDB0000112,gamma-Aminobutyric acid,-0.465523716721313,0.226187280350366,0.0785812540879721,,Main,-0.908850786208031,-0.0221966472345949
