Exposure,beta,se,p,anovaF,anovaP,Effect,lowCI,upCI,Outcome,Beta.SE,P,P_signif,anovaP_signif,outcome
Time_120,0.0913891679981967,0.0579821460742366,0.12249221428894,,,Main,-0.022255838307307,0.205034174303701,PE 32:1,"0.1 (0, 0.2)",0.122,0.122,,HMDB0008924
Time_235,0.141832229211704,0.0579821460742366,0.0187091823435976,,,Main,0.0281872229062003,0.255477235517208,PE 32:1,"0.1 (0, 0.3)",0.019,0.019*,,HMDB0008924
Time_(joint),,,,3.07490741829077,0.0567215446123306,Main,,,PE 32:1,"NA (NA, NA)",,,0.057,HMDB0008924
Time_120,0.0505329964386939,0.0340153855379061,0.144855055304342,,,Main,-0.0161371592156021,0.11720315209299,D-N-Acetylgalactosamine,"0.1 (0, 0.1)",0.145,0.145,,HMDB0000212
Time_235,0.0560194294681003,0.0340153855379061,0.107044866250159,,,Main,-0.0106507261861957,0.122689585122396,D-N-Acetylgalactosamine,"0.1 (0, 0.1)",0.107,0.107,,HMDB0000212
Time_(joint),,,,1.6484100928155,0.204556397204562,Main,,,D-N-Acetylgalactosamine,"NA (NA, NA)",,,0.205,HMDB0000212
Time_120,-0.812271679404251,0.0651954901490755,1.07407490242075e-15,,,Main,-0.940054840096439,-0.684488518712063,10-Hendecenoic acid,"-0.8 (-0.9, -0.7)",1.1e-15,1.1e-15***,,HMDB0033724
Time_235,-0.747683606663939,0.0651954901490755,1.60902766102036e-14,,,Main,-0.875466767356127,-0.619900445971751,10-Hendecenoic acid,"-0.7 (-0.9, -0.6)",1.6e-14,1.6e-14***,,HMDB0033724
Time_(joint),,,,95.9104031332135,2.19628576287718e-16,Main,,,10-Hendecenoic acid,"NA (NA, NA)",,,2.2e-16***,HMDB0033724
Time_120,-0.157006669648204,0.0361046547171096,8.5432228718423e-05,,,Main,-0.227771792893739,-0.0862415464026691,Hexadecanedioic acid,"-0.2 (-0.2, -0.1)",8.5e-05,8.5e-05***,,HMDB0000672
Time_235,-0.136193975636399,0.0361046547171096,0.000500728713298377,,,Main,-0.206959098881933,-0.0654288523908638,Hexadecanedioic acid,"-0.1 (-0.2, -0.1)",5.0e-04,5.0e-04***,,HMDB0000672
Time_(joint),,,,11.157529400095,0.000129917902576329,Main,,,Hexadecanedioic acid,"NA (NA, NA)",,,1.3e-04***,HMDB0000672
Time_120,0.362057412205601,0.0317199061601462,1.87227689855154e-14,,,Main,0.299886396131714,0.424228428279487,PE 36:2,"0.4 (0.3, 0.4)",1.9e-14,1.9e-14***,,HMDB0008994
Time_235,0.506319183209689,0.0317199061601462,1.93198936983617e-19,,,Main,0.444148167135803,0.568490199283576,PE 36:2,"0.5 (0.4, 0.6)",1.9e-19,1.9e-19***,,HMDB0008994
Time_(joint),,,,135.253242815364,4.96815757132665e-19,Main,,,PE 36:2,"NA (NA, NA)",,,5e-19***,HMDB0008994
Time_120,-0.0592110569070237,0.0141997450715763,0.000149187975236029,,,Main,-0.0870425572473133,-0.0313795565667341,PE P-34:2 or PE O-34:3,"-0.1 (-0.1, 0)",1.5e-04,1.5e-04***,,HMDB0011343
Time_235,-0.0953637707462514,0.0141997450715763,3.71032264851583e-08,,,Main,-0.123195271086541,-0.0675322704059618,PE P-34:2 or PE O-34:3,"-0.1 (-0.1, -0.1)",3.7e-08,3.7e-08***,,HMDB0011343
Time_(joint),,,,22.9910006392959,1.8028704618845e-07,Main,,,PE P-34:2 or PE O-34:3,"NA (NA, NA)",,,1.8e-07***,HMDB0011343
Time_120,-0.0614265599794972,0.0258913357650326,0.022325083834819,,,Main,-0.112173578078961,-0.0106795418800332,PE P-34:1 or PE O-34:2,"-0.1 (-0.1, 0)",0.022,0.022*,,HMDB0008952
Time_235,-0.0688749309473488,0.0258913357650326,0.0110118620201366,,,Main,-0.119621949046813,-0.0181279128478849,PE P-34:1 or PE O-34:2,"-0.1 (-0.1, 0)",0.011,0.011*,,HMDB0008952
Time_(joint),,,,4.26260536771638,0.0206330909020742,Main,,,PE P-34:1 or PE O-34:2,"NA (NA, NA)",,,0.021*,HMDB0008952
Time_120,0.063503198874759,0.0305443794199107,0.0437573053736534,,,Main,0.00363621521173408,0.123370182537784,PE 38:6,"0.1 (0, 0.1)",0.044,0.044*,,HMDB0009102
Time_235,0.0107786866154625,0.0305443794199107,0.725938781653364,,,Main,-0.0490882970475624,0.0706456702784875,PE 38:6,"0 (0, 0.1)",0.726,0.726,,HMDB0009102
Time_(joint),,,,2.47553204293549,0.0963121036795644,Main,,,PE 38:6,"NA (NA, NA)",,,0.096,HMDB0009102
Time_120,0.0967013404623222,0.031410618021395,0.00365670628590004,,,Main,0.035136529140388,0.158266151784257,PE 38:4,"0.1 (0, 0.2)",3.7e-03,3.7e-03**,,HMDB0009003
Time_235,0.152805030599839,0.031410618021395,1.6495097198023e-05,,,Main,0.0912402192779043,0.214369841921773,PE 38:4,"0.2 (0.1, 0.2)",1.6e-05,1.6e-05***,,HMDB0009003
Time_(joint),,,,12.1113495490541,7.03219091347663e-05,Main,,,PE 38:4,"NA (NA, NA)",,,7e-05***,HMDB0009003
Time_120,-0.0194965274635838,0.0287052486679625,0.500738924514002,,,Main,-0.0757588148527903,0.0367657599256227,PE P-38:2 or PE O-38:3,"0 (-0.1, 0)",0.501,0.501,,HMDB0011382
Time_235,-0.0299933258342561,0.0287052486679625,0.302058564322651,,,Main,-0.0862556132234627,0.0262689615549504,PE P-38:2 or PE O-38:3,"0 (-0.1, 0)",0.302,0.302,,HMDB0011382
Time_(joint),,,,0.562261985021292,0.574148852514483,Main,,,PE P-38:2 or PE O-38:3,"NA (NA, NA)",,,0.574,HMDB0011382
Time_120,-0.0542312865458888,0.0226716398379473,0.0213082368476947,,,Main,-0.0986677006282655,-0.00979487246351198,PE P-36:4 or PE O-36:5,"-0.1 (-0.1, 0)",0.021,0.021*,,HMDB0011410
Time_235,-0.0381833646342469,0.0226716398379473,0.0995636424667014,,,Main,-0.0826197787166237,0.00625304944812989,PE P-36:4 or PE O-36:5,"0 (-0.1, 0)",0.1,0.1,,HMDB0011410
Time_(joint),,,,3.01978476222171,0.0595187563791002,Main,,,PE P-36:4 or PE O-36:5,"NA (NA, NA)",,,0.06,HMDB0011410
Time_120,-0.0322415197033115,0.0106854465847749,0.00431934546540017,,,Main,-0.0531849950094704,-0.0112980443971527,PE P-38:6 or PE O-38:7,"0 (-0.1, 0)",4.3e-03,4.3e-03**,,HMDB0011420
Time_235,-0.0424228023530716,0.0106854465847749,0.000275549483511335,,,Main,-0.0633662776592304,-0.0214793270469127,PE P-38:6 or PE O-38:7,"0 (-0.1, 0)",2.8e-04,2.8e-04***,,HMDB0011420
Time_(joint),,,,8.5914053951045,0.000744951090329571,Main,,,PE P-38:6 or PE O-38:7,"NA (NA, NA)",,,7.4e-04***,HMDB0011420
Time_120,-0.0219299400997778,0.0173811061001342,0.214014992753542,,,Main,-0.0559969080560408,0.0121370278564853,PE P-38:4 or PE O-38:5,"0 (-0.1, 0)",0.214,0.214,,HMDB0005779
Time_235,-0.021084692201346,0.0173811061001342,0.231877538556037,,,Main,-0.055151660157609,0.0129822757549171,PE P-38:4 or PE O-38:5,"0 (-0.1, 0)",0.232,0.232,,HMDB0005779
Time_(joint),,,,1.02194883218439,0.368667161863091,Main,,,PE P-38:4 or PE O-38:5,"NA (NA, NA)",,,0.369,HMDB0005779
Time_120,0.36683100156202,0.0740920034861324,1.24786664863368e-05,,,Main,0.2216106747292,0.512051328394839,Deoxycholic acid,"0.4 (0.2, 0.5)",1.2e-05,1.2e-05***,,HMDB0000626
Time_235,0.303578346567471,0.0740920034861324,0.000186658016697703,,,Main,0.158358019734651,0.44879867340029,Deoxycholic acid,"0.3 (0.2, 0.4)",1.9e-04,1.9e-04***,,HMDB0000626
Time_(joint),,,,14.0098030613095,2.18083174159132e-05,Main,,,Deoxycholic acid,"NA (NA, NA)",,,2.2e-05***,HMDB0000626
Time_120,-0.145272845467889,0.0625459196023305,0.0251155099964407,,,Main,-0.267862847888457,-0.0226828430473217,Capric acid,"-0.1 (-0.3, 0)",0.025,0.025*,,HMDB0000511
Time_235,0.0895305418691734,0.0625459196023305,0.15970470606956,,,Main,-0.0330594605513943,0.212120544289741,Capric acid,"0.1 (0, 0.2)",0.16,0.16,,HMDB0000511
Time_(joint),,,,7.17899789451933,0.00208050493411756,Main,,,Capric acid,"NA (NA, NA)",,,2.1e-03**,HMDB0000511
Time_120,-0.237840571472243,0.0300355344413419,7.27123031068684e-10,,,Main,-0.296710218977273,-0.178970923967213,5-Acetylamino-6-amino-3-methyluracil,"-0.2 (-0.3, -0.2)",7.3e-10,7.3e-10***,,HMDB0004400
Time_235,-0.398132018888554,0.0300355344413419,1.33337545715219e-16,,,Main,-0.457001666393584,-0.339262371383523,5-Acetylamino-6-amino-3-methyluracil,"-0.4 (-0.5, -0.3)",1.3e-16,1.3e-16***,,HMDB0004400
Time_(joint),,,,88.9634167627142,7.95046346281434e-16,Main,,,5-Acetylamino-6-amino-3-methyluracil,"NA (NA, NA)",,,8e-16***,HMDB0004400
Time_120,-0.170588823026005,0.0956768275245641,0.0818198572857186,,,Main,-0.358115404974151,0.0169377589221401,2-Methylguanosine,"-0.2 (-0.4, 0)",0.082,0.082,,HMDB0005862
Time_235,-0.19014107298583,0.0956768275245641,0.0534331549912891,,,Main,-0.377667654933976,-0.00261449103768441,2-Methylguanosine,"-0.2 (-0.4, 0)",0.053,0.053,,HMDB0005862
Time_(joint),,,,2.39006874820651,0.103978542065716,Main,,,2-Methylguanosine,"NA (NA, NA)",,,0.104,HMDB0005862
Time_120,-0.112583330314091,0.248119775682857,0.652347716518561,,,Main,-0.59889809065249,0.373731430024308,Cotinine,"-0.1 (-0.6, 0.4)",0.652,0.652,,HMDB0001046
Time_235,-0.0480706640269748,0.248119775682857,0.847313637069488,,,Main,-0.534385424365374,0.438244096311424,Cotinine,"0 (-0.5, 0.4)",0.847,0.847,,HMDB0001046
Time_(joint),,,,0.103674542212451,0.901748640479614,Main,,,Cotinine,"NA (NA, NA)",,,0.902,HMDB0001046
Time_120,0.201936940082599,0.110961985136286,0.0759100901034378,,,Main,-0.0155485507845209,0.419422430949718,Adenosine,"0.2 (0, 0.4)",0.076,0.076,,HMDB0000050
Time_235,0.408436409247458,0.110961985136286,0.000656981696584089,,,Main,0.190950918380338,0.625921900114577,Adenosine,"0.4 (0.2, 0.6)",6.6e-04,6.6e-04***,,HMDB0000050
Time_(joint),,,,6.77467603085462,0.00281822813760351,Main,,,Adenosine,"NA (NA, NA)",,,2.8e-03**,HMDB0000050
Time_120,2.94494816061438,0.304281111369526,2.95021232220207e-12,,,Main,2.34855718233011,3.54133913889865,Glycolithocholic acid,"2.9 (2.3, 3.5)",3.0e-12,3.0e-12***,,HMDB0000698
Time_235,1.99439924764528,0.304281111369525,6.32764491370407e-08,,,Main,1.39800826936101,2.59079022592955,Glycolithocholic acid,"2 (1.4, 2.6)",6.3e-08,6.3e-08***,,HMDB0000698
Time_(joint),,,,48.7969586595033,1.11183078297996e-11,Main,,,Glycolithocholic acid,"NA (NA, NA)",,,1.1e-11***,HMDB0000698
Time_120,0.197134656753304,0.0737952523760973,0.010703009265458,,,Main,0.0524959620961533,0.341773351410455,Pyridoxal,"0.2 (0.1, 0.3)",0.011,0.011*,,HMDB0001545
Time_235,-0.0274902755574035,0.0737952523760973,0.711378313910746,,,Main,-0.172128970214554,0.117148419099747,Pyridoxal,"0 (-0.2, 0.1)",0.711,0.711,,HMDB0001545
Time_(joint),,,,5.51343254113521,0.00747859633980092,Main,,,Pyridoxal,"NA (NA, NA)",,,7.5e-03**,HMDB0001545
Time_120,-0.304663213542604,0.0928838589364882,0.00209167243449138,,,Main,-0.486715577058121,-0.122610850027087,Inosine,"-0.3 (-0.5, -0.1)",2.1e-03,2.1e-03**,,HMDB0000195
Time_235,-0.329312164435599,0.0928838589364882,0.000977902472606293,,,Main,-0.511364527951116,-0.147259800920083,Inosine,"-0.3 (-0.5, -0.1)",9.8e-04,9.8e-04***,,HMDB0000195
Time_(joint),,,,7.79970338107502,0.00131660916227827,Main,,,Inosine,"NA (NA, NA)",,,1.3e-03**,HMDB0000195
Time_120,0.0307864847409936,0.0728225427917255,0.674626828301215,,,Main,-0.111945699130788,0.173518668612776,Pterin,"0 (-0.1, 0.2)",0.675,0.675,,HMDB0000802
Time_235,0.0837242816283271,0.0728225427917255,0.256771089995046,,,Main,-0.0590079022434548,0.226456465500109,Pterin,"0.1 (-0.1, 0.2)",0.257,0.257,,HMDB0000802
Time_(joint),,,,0.676329390967175,0.513930757443778,Main,,,Pterin,"NA (NA, NA)",,,0.514,HMDB0000802
Time_120,-0.287380521132702,0.0366079583751029,9.06741002515485e-10,,,Main,-0.359132119547903,-0.2156289227175,Juniperic acid,"-0.3 (-0.4, -0.2)",9.1e-10,9.1e-10***,,HMDB0006294
Time_235,-0.114533901969357,0.0366079583751028,0.00318793176644564,,,Main,-0.186285500384558,-0.0427823035541552,Juniperic acid,"-0.1 (-0.2, 0)",3.2e-03,3.2e-03**,,HMDB0006294
Time_(joint),,,,31.2358627225826,4.8894607436553e-09,Main,,,Juniperic acid,"NA (NA, NA)",,,4.9e-09***,HMDB0006294
Time_120,-1.86014438566027,0.143027240835097,2.54429715769434e-16,,,Main,-2.14047777769706,-1.57981099362348,5-Dodecenoic acid,"-1.9 (-2.1, -1.6)",2.5e-16,2.5e-16***,,HMDB0000529
Time_235,-1.1016991187229,0.143027240835097,1.46144930319557e-09,,,Main,-1.38203251075969,-0.821365726686113,5-Dodecenoic acid,"-1.1 (-1.4, -0.8)",1.5e-09,1.5e-09***,,HMDB0000529
Time_(joint),,,,85.5317784579485,1.54718578545467e-15,Main,,,5-Dodecenoic acid,"NA (NA, NA)",,,1.5e-15***,HMDB0000529
Time_120,0.0508939340442099,0.0893783969147659,0.572103546165412,,,Main,-0.124287723908731,0.226075591997151,N-Acetylaspartic acid,"0.1 (-0.1, 0.2)",0.572,0.572,,HMDB0000812
Time_235,-0.0684047428402282,0.0893783969147659,0.44834946559951,,,Main,-0.243586400793169,0.106776915112713,N-Acetylaspartic acid,"-0.1 (-0.2, 0.1)",0.448,0.448,,HMDB0000812
Time_(joint),,,,0.897188938224113,0.415383757333201,Main,,,N-Acetylaspartic acid,"NA (NA, NA)",,,0.415,HMDB0000812
Time_120,0.666616552783351,0.0927845766104457,7.92500309080374e-09,,,Main,0.484758782626877,0.848474322939824,13-HODE,"0.7 (0.5, 0.8)",7.9e-09,7.9e-09***,,HMDB0004667
Time_235,0.88679201058244,0.0927845766104457,4.25662028698488e-12,,,Main,0.704934240425967,1.06864978073891,13-HODE,"0.9 (0.7, 1.1)",4.3e-12,4.3e-12***,,HMDB0004667
Time_(joint),,,,49.5318175086375,8.92315845011401e-12,Main,,,13-HODE,"NA (NA, NA)",,,8.9e-12***,HMDB0004667
Time_120,-0.106038738786309,0.0357061092680481,0.00490964237906033,,,Main,-0.176022712951683,-0.0360547646209344,7alpha-Hydroxy-3-oxo-4-cholestenoic acid,"-0.1 (-0.2, 0)",4.9e-03,4.9e-03**,,HMDB0012458
Time_235,0.156451774011589,0.0357061092680481,7.70192948357176e-05,,,Main,0.0864677998462145,0.226435748176963,7alpha-Hydroxy-3-oxo-4-cholestenoic acid,"0.2 (0.1, 0.2)",7.7e-05,7.7e-05***,,HMDB0012458
Time_(joint),,,,27.3539069210933,2.47481131040318e-08,Main,,,7alpha-Hydroxy-3-oxo-4-cholestenoic acid,"NA (NA, NA)",,,2.5e-08***,HMDB0012458
Time_120,0.159627713573336,0.0315293797798728,8.67932931364221e-06,,,Main,0.0978301292047857,0.221425297941887,N-Acetylglutamic acid,"0.2 (0.1, 0.2)",8.7e-06,8.7e-06***,,HMDB0001138
Time_235,0.380804637072976,0.0315293797798728,2.99903216707538e-15,,,Main,0.319007052704426,0.442602221441527,N-Acetylglutamic acid,"0.4 (0.3, 0.4)",3.0e-15,3.0e-15***,,HMDB0001138
Time_(joint),,,,73.5714096908312,1.88646203634108e-14,Main,,,N-Acetylglutamic acid,"NA (NA, NA)",,,1.9e-14***,HMDB0001138
Time_120,-0.854176680758304,0.0646241415095772,1.46942786726787e-16,,,Main,-0.980839998117075,-0.727513363399532,3-hydroxy myristic acid,"-0.9 (-1, -0.7)",1.5e-16,1.5e-16***,,HMDB0010731
Time_235,-0.622177128778265,0.0646241415095772,3.44052131030331e-12,,,Main,-0.748840446137036,-0.495513811419494,3-hydroxy myristic acid,"-0.6 (-0.7, -0.5)",3.4e-12,3.4e-12***,,HMDB0010731
Time_(joint),,,,93.4281280072252,3.44680355019553e-16,Main,,,3-hydroxy myristic acid,"NA (NA, NA)",,,3.4e-16***,HMDB0010731
Time_120,-0.0685580597394468,0.0155916458947699,7.33646289516018e-05,,,Main,-0.0991176856931957,-0.0379984337856979,LPC O-16:0,"-0.1 (-0.1, 0)",7.3e-05,7.3e-05***,,HMDB0243890
Time_235,-0.12909484636891,0.0155916458947699,2.28454355808409e-10,,,Main,-0.159654472322659,-0.0985352204151613,LPC O-16:0,"-0.1 (-0.2, -0.1)",2.3e-10,2.3e-10***,,HMDB0243890
Time_(joint),,,,34.3211970282506,1.46515048267196e-09,Main,,,LPC O-16:0,"NA (NA, NA)",,,1.5e-09***,HMDB0243890
Time_120,-0.0947883477490457,0.0225526358489923,0.000134626568151126,,,Main,-0.138991514013071,-0.0505851814850208,N4-Acetylcytidine,"-0.1 (-0.1, -0.1)",1.3e-04,1.3e-04***,,HMDB0005923
Time_235,-0.148363819773032,0.0225526358489923,5.84271298953166e-08,,,Main,-0.192566986037056,-0.104160653509007,N4-Acetylcytidine,"-0.1 (-0.2, -0.1)",5.8e-08,5.8e-08***,,HMDB0005923
Time_(joint),,,,22.1952819733894,2.6451031155534e-07,Main,,,N4-Acetylcytidine,"NA (NA, NA)",,,2.6e-07***,HMDB0005923
Time_120,1.48942766451597,0.190256349414043,9.72555235467868e-10,,,Main,1.11652521966445,1.86233010936749,Taurodeoxycholic acid,"1.5 (1.1, 1.9)",9.7e-10,9.7e-10***,,HMDB0000896
Time_235,1.22142378147243,0.190256349414043,9.88001635993333e-08,,,Main,0.848521336620903,1.59432622632395,Taurodeoxycholic acid,"1.2 (0.8, 1.6)",9.9e-08,9.9e-08***,,HMDB0000896
Time_(joint),,,,34.828364300723,1.20962904855642e-09,Main,,,Taurodeoxycholic acid,"NA (NA, NA)",,,1.2e-09***,HMDB0000896
Time_120,-0.175934861002545,0.158783506874057,0.274159483044361,,,Main,-0.487150534475697,0.135280812470608,Maslinic acid,"-0.2 (-0.5, 0.1)",0.274,0.274,,HMDB0002392
Time_235,-0.351649060554296,0.158783506874057,0.0322642544076533,,,Main,-0.662864734027448,-0.0404333870811435,Maslinic acid,"-0.4 (-0.7, 0)",0.032,0.032*,,HMDB0002392
Time_(joint),,,,2.45232601556098,0.098333344627658,Main,,,Maslinic acid,"NA (NA, NA)",,,0.098,HMDB0002392
Time_120,-0.264630167849699,0.0389248211386076,2.82429569418625e-08,,,Main,-0.34092281728137,-0.188337518418029,Octadecanedioic acid,"-0.3 (-0.3, -0.2)",2.8e-08,2.8e-08***,,HMDB0000782
Time_235,-0.258724162673435,0.0389248211386076,4.66262542430508e-08,,,Main,-0.335016812105105,-0.182431513241764,Octadecanedioic acid,"-0.3 (-0.3, -0.2)",4.7e-08,4.7e-08***,,HMDB0000782
Time_(joint),,,,30.1406790145007,7.62972522369569e-09,Main,,,Octadecanedioic acid,"NA (NA, NA)",,,7.6e-09***,HMDB0000782
Time_120,-0.261541299441418,0.0904360953096044,0.00603996633086748,,,Main,-0.438796046248243,-0.0842865526345937,Niacinamide,"-0.3 (-0.4, -0.1)",6.0e-03,6.0e-03**,,HMDB0001406
Time_235,-0.217409347807377,0.0904360953096044,0.0207062133126633,,,Main,-0.394664094614201,-0.0401546010005522,Niacinamide,"-0.2 (-0.4, 0)",0.021,0.021*,,HMDB0001406
Time_(joint),,,,4.79369121910369,0.0133297425348518,Main,,,Niacinamide,"NA (NA, NA)",,,0.013*,HMDB0001406
Time_120,-0.732259293483578,0.096732494636353,2.24950012098185e-09,,,Main,-0.92185498297083,-0.542663603996326,Lauric acid,"-0.7 (-0.9, -0.5)",2.2e-09,2.2e-09***,,HMDB0000638
Time_235,-0.0987293432474158,0.096732494636353,0.313266899240973,,,Main,-0.288325032734668,0.090866346239836,Lauric acid,"-0.1 (-0.3, 0.1)",0.313,0.313,,HMDB0000638
Time_(joint),,,,33.746342653548,1.82451668909075e-09,Main,,,Lauric acid,"NA (NA, NA)",,,1.8e-09***,HMDB0000638
Time_120,0.0812786078631596,0.0256358374989693,0.00284008071267985,,,Main,0.0310323663651797,0.131524849361139,4-Acetamidobutanoic acid,"0.1 (0, 0.1)",2.8e-03,2.8e-03**,,HMDB0003681
Time_235,0.162279387041833,0.0256358374989693,1.32993167849294e-07,,,Main,0.112033145543853,0.212525628539813,4-Acetamidobutanoic acid,"0.2 (0.1, 0.2)",1.3e-07,1.3e-07***,,HMDB0003681
Time_(joint),,,,20.035589539217,7.76660053874051e-07,Main,,,4-Acetamidobutanoic acid,"NA (NA, NA)",,,7.8e-07***,HMDB0003681
Time_120,0.787831222568596,0.249997882837242,0.00299461068298792,,,Main,0.297835372207602,1.27782707292959,Lithocholic acid,"0.8 (0.3, 1.3)",3.0e-03,3.0e-03**,,HMDB0000761
Time_235,0.774877046845535,0.249997882837242,0.00345338573702924,,,Main,0.284881196484542,1.26487289720653,Lithocholic acid,"0.8 (0.3, 1.3)",3.5e-03,3.5e-03**,,HMDB0000761
Time_(joint),,,,6.51360516856794,0.0034364313590502,Main,,,Lithocholic acid,"NA (NA, NA)",,,3.4e-03**,HMDB0000761
Time_120,-1.94074904192858,0.17123912148061,2.34805826508993e-14,,,Main,-2.27637772003058,-1.60512036382659,Myristoleic acid,"-1.9 (-2.3, -1.6)",2.3e-14,2.3e-14***,,HMDB0002000
Time_235,-0.857077495457825,0.17123912148061,1.04690930206207e-05,,,Main,-1.19270617355982,-0.52144881735583,Myristoleic acid,"-0.9 (-1.2, -0.5)",1.0e-05,1.0e-05***,,HMDB0002000
Time_(joint),,,,64.5166399455852,1.56150000127397e-13,Main,,,Myristoleic acid,"NA (NA, NA)",,,1.6e-13***,HMDB0002000
Time_120,0.0125701628058437,0.0395150110256058,0.751977068773401,,,Main,-0.0648792588043436,0.090019584416031,Pantothenic acid,"0 (-0.1, 0.1)",0.752,0.752,,HMDB0000210
Time_235,-0.157451436183397,0.0395150110256058,0.000263677463866879,,,Main,-0.234900857793585,-0.08000201457321,Pantothenic acid,"-0.2 (-0.2, -0.1)",2.6e-04,2.6e-04***,,HMDB0000210
Time_(joint),,,,11.4971740860445,0.000104195185868354,Main,,,Pantothenic acid,"NA (NA, NA)",,,1e-04***,HMDB0000210
Time_120,0.0108072998138127,0.0259210543825374,0.678852005752632,,,Main,-0.0399979667759607,0.061612566403586,9-cis-Retinoic acid,"0 (0, 0.1)",0.679,0.679,,HMDB0002369
Time_235,0.00847042903852405,0.0259210543825374,0.745458826926728,,,Main,-0.0423348375512493,0.0592756956282974,9-cis-Retinoic acid,"0 (0, 0.1)",0.745,0.745,,HMDB0002369
Time_(joint),,,,0.0962477334065481,0.908438722515488,Main,,,9-cis-Retinoic acid,"NA (NA, NA)",,,0.908,HMDB0002369
Time_120,-0.523327809327137,0.0541954999091598,3.15420054184654e-12,,,Main,-0.62955098914909,-0.417104629505184,11-Methyllauric acid,"-0.5 (-0.6, -0.4)",3.2e-12,3.2e-12***,,HMDB0304761
Time_235,-0.337660676782443,0.0541954999091598,1.85098186294723e-07,,,Main,-0.443883856604396,-0.23143749696049,11-Methyllauric acid,"-0.3 (-0.4, -0.2)",1.9e-07,1.9e-07***,,HMDB0304761
Time_(joint),,,,47.9329389503708,1.44425038465405e-11,Main,,,11-Methyllauric acid,"NA (NA, NA)",,,1.4e-11***,HMDB0304761
Time_120,-0.243443277939229,0.0491257173297774,1.22981690677145e-05,,,Main,-0.339729683905593,-0.147156871972865,Caffeine,"-0.2 (-0.3, -0.1)",1.2e-05,1.2e-05***,,HMDB0001847
Time_235,-0.484918148584498,0.0491257173297774,1.65107136936114e-12,,,Main,-0.581204554550862,-0.388631742618134,Caffeine,"-0.5 (-0.6, -0.4)",1.7e-12,1.7e-12***,,HMDB0001847
Time_(joint),,,,48.7182249626641,1.13849841235791e-11,Main,,,Caffeine,"NA (NA, NA)",,,1.1e-11***,HMDB0001847
Time_120,0.0240255615078229,0.0401291936547209,0.552584983601643,,,Main,-0.0546276580554302,0.102678781071076,N-Acetyl-D-tryptophan,"0 (-0.1, 0.1)",0.553,0.553,,HMDB0013713
Time_235,0.0806422517666591,0.0401291936547209,0.0509309022359547,,,Main,0.00198903220340613,0.159295471329912,N-Acetyl-D-tryptophan,"0.1 (0, 0.2)",0.051,0.051,,HMDB0013713
Time_(joint),,,,2.12910983030048,0.131603640062872,Main,,,N-Acetyl-D-tryptophan,"NA (NA, NA)",,,0.132,HMDB0013713
Time_120,0.0392112713846283,0.0314407062256123,0.219252480759379,,,Main,-0.0224125128175719,0.100835055586828,Ribothymidine,"0 (0, 0.1)",0.219,0.219,,HMDB0000884
Time_235,-0.0814788441401433,0.0314407062256123,0.0130869895376765,,,Main,-0.143102628342343,-0.0198550599379431,Ribothymidine,"-0.1 (-0.1, 0)",0.013,0.013*,,HMDB0000884
Time_(joint),,,,7.66886377659689,0.00144872208837599,Main,,,Ribothymidine,"NA (NA, NA)",,,1.4e-03**,HMDB0000884
Time_120,-0.347246246927543,0.0427428044831264,3.75717068662619e-10,,,Main,-0.43102214371447,-0.263470350140615,Tridecylic acid,"-0.3 (-0.4, -0.3)",3.8e-10,3.8e-10***,,HMDB0000910
Time_235,-0.140268205339419,0.0427428044831264,0.00208206691876791,,,Main,-0.224044102126347,-0.0564923085524915,Tridecylic acid,"-0.1 (-0.2, -0.1)",2.1e-03,2.1e-03**,,HMDB0000910
Time_(joint),,,,33.40636985316,2.07950729839946e-09,Main,,,Tridecylic acid,"NA (NA, NA)",,,2.1e-09***,HMDB0000910
Time_120,0.00149068608314546,0.103959075097753,0.988627295038256,,,Main,-0.20226910110845,0.20525047327474,Eicosanedioic acid,"0 (-0.2, 0.2)",0.989,0.989,,HMDB0242141
Time_235,-0.0671124435053479,0.103959075097753,0.522071939122202,,,Main,-0.270872230696943,0.136647343686247,Eicosanedioic acid,"-0.1 (-0.3, 0.1)",0.522,0.522,,HMDB0242141
