meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HF meal,HC Genotype x Time_(joint),HMDB0001934,Nicotine,,,,0.590462520201475,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000206,N6-Acetyllysine,0.366363801944046,0.372891267380102,0.363798381629973,,Interaction,-0.364503082120954,1.09723068600905
HF meal,HC Genotype x Time_(joint),HMDB0000206,N6-Acetyllysine,,,,0.363798381629973,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000824,CAR 3:0,0.0303856995159218,0.11513144465597,0.800670901072466,,Interaction,-0.195271932009778,0.256043331041622
HF meal,HC Genotype x Time_(joint),HMDB0000824,CAR 3:0,,,,0.800670901072466,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000904,Citrulline,0.174925842370301,0.143495817323981,0.268579450737416,,Interaction,-0.106325959584702,0.456177644325304
HF meal,HC Genotype x Time_(joint),HMDB0000904,Citrulline,,,,0.268579450737416,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0029432,S-Methylcysteine S-oxide,0.154880856349099,0.104471059516388,0.188718227153435,,Interaction,-0.049882420303022,0.35964413300122
HF meal,HC Genotype x Time_(joint),HMDB0029432,S-Methylcysteine S-oxide,,,,0.188718227153435,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0061677,CAR DC6:0,-0.0906232967568029,0.254796096073231,0.734258205427106,,Interaction,-0.590023645060335,0.408777051546729
HF meal,HC Genotype x Time_(joint),HMDB0061677,CAR DC6:0,,,,0.734258205427106,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241688,CAR DC7:1,-0.482719365478,0.538363662318952,0.404448033887256,,Interaction,-1.53791214362315,0.572473412667145
HF meal,HC Genotype x Time_(joint),HMDB0241688,CAR DC7:1,,,,0.404448033887256,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013328,CAR DC7:0,0.0971691030600927,0.294594867108673,0.752732407214687,,Interaction,-0.480236836472906,0.674575042593092
HF meal,HC Genotype x Time_(joint),HMDB0013328,CAR DC7:0,,,,0.752732407214687,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241707,CAR DC8:1,-0.178417797287142,0.123353897018473,0.198210130245538,,Interaction,-0.420191435443348,0.0633558408690644
HF meal,HC Genotype x Time_(joint),HMDB0241707,CAR DC8:1,,,,0.198210130245538,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000482,Caprylic acid,0.0117568160015341,0.203993977917138,0.955912279568293,,Interaction,-0.388071380716057,0.411585012719125
HF meal,HC Genotype x Time_(joint),HMDB0000482,Caprylic acid,,,,0.955912279568293,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0142963,2-amino-6-hydroxyhexanoic acid,-0.116789021703322,0.0466511729631444,0.0463114055543048,,Interaction,-0.208225320711085,-0.025352722695559
HF meal,HC Genotype x Time_(joint),HMDB0142963,2-amino-6-hydroxyhexanoic acid,,,,0.0463114055543048,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000619,Cholic acid,-0.59420668767133,0.437546204102101,0.223295109133051,,Interaction,-1.45179724771145,0.263383872368788
HF meal,HC Genotype x Time_(joint),HMDB0000619,Cholic acid,,,,0.223295109133051,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000036,Taurocholic acid,-0.36481864735326,0.594178098271623,0.561764369958835,,Interaction,-1.52940771996564,0.799770425259121
HF meal,HC Genotype x Time_(joint),HMDB0000036,Taurocholic acid,,,,0.561764369958835,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002284,N-Acetylcadaverine,0.0979879825029454,0.0639344366091067,0.176254767416393,,Interaction,-0.0273235132509038,0.223299478256795
HF meal,HC Genotype x Time_(joint),HMDB0002284,N-Acetylcadaverine,,,,0.176254767416393,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000895,Acetylcholine,-0.153821502566808,0.248069092392714,0.558007913482741,,Interaction,-0.640036923656528,0.332393918522912
HF meal,HC Genotype x Time_(joint),HMDB0000895,Acetylcholine,,,,0.558007913482741,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013122,LPC P-18:0,0.0207131513969293,0.0884649707974341,0.822661423651043,,Interaction,-0.152678191366042,0.1941044941599
HF meal,HC Genotype x Time_(joint),HMDB0013122,LPC P-18:0,,,,0.822661423651043,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000161,Alanine,-0.0801665664994906,0.145465283169701,0.601464955266283,,Interaction,-0.365278521512105,0.204945388513124
HF meal,HC Genotype x Time_(joint),HMDB0000161,Alanine,,,,0.601464955266283,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0032538,Triethanolamine,-0.0659455581361707,0.0478516739514976,0.193318907460256,,Interaction,-0.159734839081106,0.0278437228087645
HF meal,HC Genotype x Time_(joint),HMDB0032538,Triethanolamine,,,,0.193318907460256,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000872,Tetradecanedioic acid,0.289636196748901,0.196547393533523,0.19101716792453,,Interaction,-0.0955966945768031,0.674869088074606
HF meal,HC Genotype x Time_(joint),HMDB0000872,Tetradecanedioic acid,,,,0.19101716792453,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000637,Glycochenodeoxycholic acid,-0.16548729766187,0.370525276096351,0.67081121666736,,Interaction,-0.891716838810717,0.560742243486977
HF meal,HC Genotype x Time_(joint),HMDB0000637,Glycochenodeoxycholic acid,,,,0.67081121666736,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000733,Hyodeoxycholic acid,-0.111243738989714,0.178737144589799,0.556584994977205,,Interaction,-0.46156854238572,0.239081064406293
HF meal,HC Genotype x Time_(joint),HMDB0000733,Hyodeoxycholic acid,,,,0.556584994977205,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0004437,Diethanolamine,0.032447709752743,0.127323002533422,0.807352462449935,,Interaction,-0.217105375212764,0.28200079471825
HF meal,HC Genotype x Time_(joint),HMDB0004437,Diethanolamine,,,,0.807352462449935,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0061636,CAR 10:0;OH,-0.268568802431598,0.24501288525055,0.315052077374994,,Interaction,-0.748794057522675,0.211656452659479
HF meal,HC Genotype x Time_(joint),HMDB0061636,CAR 10:0;OH,,,,0.315052077374994,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241717,CAR 8:2,0.740524968551205,0.791544141854556,0.385615189387043,,Interaction,-0.810901549483725,2.29195148658613
HF meal,HC Genotype x Time_(joint),HMDB0241717,CAR 8:2,,,,0.385615189387043,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002271,Imidazolepropionic acid,0.835619592457084,0.638218823999504,0.238325816303814,,Interaction,-0.415289302581944,2.08652848749611
HF meal,HC Genotype x Time_(joint),HMDB0002271,Imidazolepropionic acid,,,,0.238325816303814,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013238,CAR 7:0,0.337612768806797,0.204251423085427,0.14943203809085,,Interaction,-0.0627200204406387,0.737945558054233
HF meal,HC Genotype x Time_(joint),HMDB0013238,CAR 7:0,,,,0.14943203809085,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001935,Warfarin,-0.00530727574201251,0.0994587996384485,0.959176172844687,,Interaction,-0.200246523033371,0.189631971549346
HF meal,HC Genotype x Time_(joint),HMDB0001935,Warfarin,,,,0.959176172844687,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013325,CAR 10:2,0.723966846830244,0.229459430355438,0.0196870112729148,,Interaction,0.274226363333585,1.1737073303269
HF meal,HC Genotype x Time_(joint),HMDB0013325,CAR 10:2,,,,0.0196870112729148,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0010405,LPC 24:0,0.088618551674791,0.210593900049951,0.68855503586774,,Interaction,-0.324145492423112,0.501382595772694
HF meal,HC Genotype x Time_(joint),HMDB0010405,LPC 24:0,,,,0.68855503586774,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000791,CAR 8:0,-0.199823088379498,0.348452548163951,0.587168768965768,,Interaction,-0.882790082780842,0.483143906021845
HF meal,HC Genotype x Time_(joint),HMDB0000791,CAR 8:0,,,,0.587168768965768,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0003464,4-Guanidinobutanoic acid,0.181092975762979,0.271149794820126,0.529054193849769,,Interaction,-0.350360622084468,0.712546573610427
HF meal,HC Genotype x Time_(joint),HMDB0003464,4-Guanidinobutanoic acid,,,,0.529054193849769,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000631,Glycodeoxycholic acid,-0.214490385412612,0.435942915802611,0.640190372702974,,Interaction,-1.06893850038573,0.639957729560506
HF meal,HC Genotype x Time_(joint),HMDB0000631,Glycodeoxycholic acid,,,,0.640190372702974,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0013205,CAR 10:1,-0.102031299046375,0.0924719216702083,0.312140020937674,,Interaction,-0.283276265519983,0.0792136674272337
HF meal,HC Genotype x Time_(joint),HMDB0013205,CAR 10:1,,,,0.312140020937674,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0010169,SM 18:1;O2/16:0,0.113572175423459,0.0552805316996326,0.0857100522572165,,Interaction,0.00522233329217957,0.221922017554739
HF meal,HC Genotype x Time_(joint),HMDB0010169,SM 18:1;O2/16:0,,,,0.0857100522572165,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241240,CAR 12:2,-0.0260299558397383,0.0260864388694013,0.356885036725524,,Interaction,-0.0771593760237648,0.0250994643442883
HF meal,HC Genotype x Time_(joint),HMDB0241240,CAR 12:2,,,,0.356885036725524,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0240610,SM 18:1;O2/20:1,-0.173360967796857,0.145479653287379,0.278391513235275,,Interaction,-0.458501088240119,0.111779152646406
HF meal,HC Genotype x Time_(joint),HMDB0240610,SM 18:1;O2/20:1,,,,0.278391513235275,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241394,CAR 14:3,-0.00825035473312476,0.174373031384289,0.963798217065374,,Interaction,-0.350021496246331,0.333520786780082
HF meal,HC Genotype x Time_(joint),HMDB0241394,CAR 14:3,,,,0.963798217065374,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0002250,CAR 12:0,-0.0305129742755753,0.0275912289036683,0.290450870455803,,Interaction,-0.0845917829267651,0.0235658343756145
HF meal,HC Genotype x Time_(joint),HMDB0002250,CAR 12:0,,,,0.290450870455803,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0241308,CAR 13:0,-0.0169645604905713,0.0164659745364742,0.342608260926937,,Interaction,-0.0492378705820608,0.0153087496009182
HF meal,HC Genotype x Time_(joint),HMDB0241308,CAR 13:0,,,,0.342608260926937,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007874,PC 32:2,0.392580128264497,0.435547529024929,0.402132971675621,,Interaction,-0.461093028624363,1.24625328515336
HF meal,HC Genotype x Time_(joint),HMDB0007874,PC 32:2,,,,0.402132971675621,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0007871,PC 32:0,0.059607605998922,0.0367865608555246,0.156281264964011,,Interaction,-0.0124940532779062,0.13170926527575
HF meal,HC Genotype x Time_(joint),HMDB0007871,PC 32:0,,,,0.156281264964011,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011212,PC P-34:3,-0.0142130556287223,0.0436596205647135,0.755823908570662,,Interaction,-0.0997859119355608,0.0713598006781163
HF meal,HC Genotype x Time_(joint),HMDB0011212,PC P-34:3,,,,0.755823908570662,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011310,PC P-36:3,-0.356587446346757,0.832944114230931,0.676157750390929,,Interaction,-1.98915791023938,1.27598301754587
HF meal,HC Genotype x Time_(joint),HMDB0011310,PC P-36:3,,,,0.676157750390929,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0006460,CAR 20:0,0.178722126217548,0.091802447885665,0.0994977274743005,,Interaction,-0.00121067163835556,0.358654924073451
HF meal,HC Genotype x Time_(joint),HMDB0006460,CAR 20:0,,,,0.0994977274743005,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000277,Sphingosine 1-phosphate,-0.0294863539871168,0.156123697586726,0.856424826600007,,Interaction,-0.335488801257099,0.276516093282866
HF meal,HC Genotype x Time_(joint),HMDB0000277,Sphingosine 1-phosphate,,,,0.856424826600007,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0004705,"12,13-DiHOME",0.0463847770188768,0.0853853151652346,0.596910981661821,,Interaction,-0.120970440704983,0.213739994742737
HF meal,HC Genotype x Time_(joint),HMDB0004705,"12,13-DiHOME",,,,0.596910981661821,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011504,LPE 16:1,0.0141455465345131,0.0631445197906653,0.830176094099348,,Interaction,-0.109617712255191,0.137908805324217
HF meal,HC Genotype x Time_(joint),HMDB0011504,LPE 16:1,,,,0.830176094099348,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011484,LPE 20:3,-0.181524879602248,0.146762076611767,0.262350428230755,,Interaction,-0.469178549761311,0.106128790556815
HF meal,HC Genotype x Time_(joint),HMDB0011484,LPE 20:3,,,,0.262350428230755,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0004704,"9,10-DiHOME",0.0482739915924696,0.120863849408743,0.696609797449275,,Interaction,-0.188619153248668,0.285167136433607
HF meal,HC Genotype x Time_(joint),HMDB0004704,"9,10-DiHOME",,,,0.696609797449275,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0031002,3-Decenoic acid,0.482556942357994,0.354794593530121,0.22267903256953,,Interaction,-0.212840460961043,1.17795434567703
HF meal,HC Genotype x Time_(joint),HMDB0031002,3-Decenoic acid,,,,0.22267903256953,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001925,Ibuprofen,-0.122393005334153,0.249785195825822,0.641538669271139,,Interaction,-0.611971989152765,0.367185978484459
HF meal,HC Genotype x Time_(joint),HMDB0001925,Ibuprofen,,,,0.641538669271139,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0001032,Dehydroepiandrosterone sulfate,0.0497354255723337,0.0504247029919931,0.362059890151139,,Interaction,-0.0490969922919728,0.14856784343664
HF meal,HC Genotype x Time_(joint),HMDB0001032,Dehydroepiandrosterone sulfate,,,,0.362059890151139,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0003236,Solanidine,-0.319287247128694,0.306563555448156,0.318171042564235,,Interaction,-0.92015181580708,0.281577321549691
HF meal,HC Genotype x Time_(joint),HMDB0003236,Solanidine,,,,0.318171042564235,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000897,7-Methylguanine,0.0500382942337069,0.0583113913064214,0.423773200099694,,Interaction,-0.064252032726879,0.164328621194293
HF meal,HC Genotype x Time_(joint),HMDB0000897,7-Methylguanine,,,,0.423773200099694,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000248,Thyroxine,-0.0274412934548093,0.0904594051346356,0.771863053143727,,Interaction,-0.204741727518695,0.149859140609077
HF meal,HC Genotype x Time_(joint),HMDB0000248,Thyroxine,,,,0.771863053143727,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000518,Chenodeoxycholic acid,-0.453023770487107,0.508413759685584,0.407209878813527,,Interaction,-1.44951473947085,0.543467198496638
HF meal,HC Genotype x Time_(joint),HMDB0000518,Chenodeoxycholic acid,,,,0.407209878813527,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0033724,10-Hendecenoic acid,0.0285799435694931,0.130446120556944,0.833839822054531,,Interaction,-0.227094452722117,0.284254339861103
HF meal,HC Genotype x Time_(joint),HMDB0033724,10-Hendecenoic acid,,,,0.833839822054531,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000672,Hexadecanedioic acid,-0.134514187722452,0.149735951867962,0.403610301646472,,Interaction,-0.427996653383658,0.158968277938753
HF meal,HC Genotype x Time_(joint),HMDB0000672,Hexadecanedioic acid,,,,0.403610301646472,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0008952,PE P-34:1,0.0190638263312297,0.124945310601458,0.883733206889091,,Interaction,-0.225828982447629,0.263956635110088
HF meal,HC Genotype x Time_(joint),HMDB0008952,PE P-34:1,,,,0.883733206889091,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0011439,PE P-36:1,-0.0872576370813476,0.043359540010708,0.0908493175051379,,Interaction,-0.172242335502335,-0.00227293866035998
HF meal,HC Genotype x Time_(joint),HMDB0011439,PE P-36:1,,,,0.0908493175051379,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0009102,PE 38:6,0.0166468855028516,0.0559118884554311,0.775946135397337,,Interaction,-0.0929404158697933,0.126234186875496
HF meal,HC Genotype x Time_(joint),HMDB0009102,PE 38:6,,,,0.775946135397337,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005779,PE P-38:4,0.0350962828388833,0.0255015939863719,0.217903825453944,,Interaction,-0.0148868413744056,0.0850794070521722
HF meal,HC Genotype x Time_(joint),HMDB0005779,PE P-38:4,,,,0.217903825453944,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000626,Deoxycholic acid,-0.26758814327026,0.279723776628193,0.375701059133569,,Interaction,-0.815846745461518,0.280670458920997
HF meal,HC Genotype x Time_(joint),HMDB0000626,Deoxycholic acid,,,,0.375701059133569,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000511,Capric acid,0.0562268678696834,0.353508727555243,0.876272130344697,,Interaction,-0.636650238138592,0.749103973877959
HF meal,HC Genotype x Time_(joint),HMDB0000511,Capric acid,,,,0.876272130344697,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005862,2-Methylguanosine,-0.0394046667145953,0.100181280351716,0.707669097139011,,Interaction,-0.235759976203959,0.156950642774768
HF meal,HC Genotype x Time_(joint),HMDB0005862,2-Methylguanosine,,,,0.707669097139011,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0003178,Heme,-0.0344385683409705,0.138057599140032,0.811332489032184,,Interaction,-0.305031462655433,0.236154325973492
HF meal,HC Genotype x Time_(joint),HMDB0003178,Heme,,,,0.811332489032184,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000698,Glycolithocholic acid,-0.215554165718779,0.488714842856799,0.674616037919628,,Interaction,-1.17343525771811,0.742326926280548
HF meal,HC Genotype x Time_(joint),HMDB0000698,Glycolithocholic acid,,,,0.674616037919628,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000802,Pterin,0.232141352425424,0.269070163164077,0.421413693902104,,Interaction,-0.295236167376167,0.759518872227015
HF meal,HC Genotype x Time_(joint),HMDB0000802,Pterin,,,,0.421413693902104,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0006294,Juniperic acid,0.00201001233797437,0.121863611853531,0.987375117353542,,Interaction,-0.236842666894946,0.240862691570895
HF meal,HC Genotype x Time_(joint),HMDB0006294,Juniperic acid,,,,0.987375117353542,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000529,5-Dodecenoic acid,0.293598530025733,0.437699711320407,0.527325578755917,,Interaction,-0.564292904162265,1.15148996421373
HF meal,HC Genotype x Time_(joint),HMDB0000529,5-Dodecenoic acid,,,,0.527325578755917,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0004667,13-HODE,0.158543457928427,0.296049861827868,0.602067948329783,,Interaction,-0.421714271254193,0.738801187111048
HF meal,HC Genotype x Time_(joint),HMDB0004667,13-HODE,,,,0.602067948329783,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000017,4-Pyridoxic acid,0.0389158960293135,0.171939854462219,0.828454907769466,,Interaction,-0.298086218716636,0.375918010775263
HF meal,HC Genotype x Time_(joint),HMDB0000017,4-Pyridoxic acid,,,,0.828454907769466,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0005923,N4-Acetylcytidine,0.0168189813298037,0.0302277051701801,0.598054237268868,,Interaction,-0.0424273208037493,0.0760652834633568
HF meal,HC Genotype x Time_(joint),HMDB0005923,N4-Acetylcytidine,,,,0.598054237268868,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000896,Taurodeoxycholic acid,-0.227364867742605,0.549219024362444,0.693281007559046,,Interaction,-1.303834155493,0.849104420007785
HF meal,HC Genotype x Time_(joint),HMDB0000896,Taurodeoxycholic acid,,,,0.693281007559046,Interaction,,
HF meal,HC Genotype x Time_360,HMDB0000717,Isolithocholic acid,-0.638345683065968,0.500018036008215,0.248909863918267,,Interaction,-1.61838103364207,0.341689667510133
