genotype,meal_type,Exposure,outcome,Outcome,beta,se,p,anovaP,Effect,lowCI,upCI
HF genotype,HF meal,Time_360,HMDB0007199,DG 38:5,0.158007474704434,0.132277514933634,0.354727674477751,,Main,-0.101256454565489,0.417271403974356
HF genotype,HF meal,Time_(joint),HMDB0007199,DG 38:5,,,,0.354727674477751,Main,,
HF genotype,HF meal,Time_360,HMDB0011238,PC P-33:0,0.0120590201253634,0.0404971775169293,0.793959593287952,,Main,-0.067315447807818,0.0914334880585448
HF genotype,HF meal,Time_(joint),HMDB0011238,PC P-33:0,,,,0.793959593287952,Main,,
HF genotype,HF meal,Time_360,HMDB0013420,PC O-38:4,0.0477202632030043,0.0153778483063361,0.0900400585905045,,Main,0.0175796805225854,0.0778608458834231
HF genotype,HF meal,Time_(joint),HMDB0013420,PC O-38:4,,,,0.0900400585905045,Main,,
HF genotype,HF meal,Time_360,HMDB0007219,DG 36:3,0.0830061012688977,0.0767437150943223,0.392498784694876,,Main,-0.067411580315974,0.233423782853769
HF genotype,HF meal,Time_(joint),HMDB0007219,DG 36:3,,,,0.392498784694876,Main,,
HF genotype,HF meal,Time_360,HMDB0011394,PE P-40:6,0.110105685455129,0.0741405322555737,0.275822616079878,,Main,-0.035209757765795,0.255421128676054
HF genotype,HF meal,Time_(joint),HMDB0011394,PE P-40:6,,,,0.275822616079878,Main,,
HF genotype,HF meal,Time_360,HMDB0256163,PC 37:2,0.163444854107899,0.0429929044892846,0.0627490032372737,,Main,0.0791787613089009,0.247710946906896
HF genotype,HF meal,Time_(joint),HMDB0256163,PC 37:2,,,,0.0627490032372737,Main,,
HF genotype,HF meal,Time_360,HMDB0007098,DG 32:0,-0.0384447183062022,0.121699976246898,0.781999178197561,,Main,-0.276976671750122,0.200087235137718
HF genotype,HF meal,Time_(joint),HMDB0007098,DG 32:0,,,,0.781999178197561,Main,,
HF genotype,HF meal,Time_360,HMDB0008702,PC 42:6,0.0596421719637685,0.0519245569326793,0.369545320203251,,Main,-0.042129959624283,0.16141430355182
HF genotype,HF meal,Time_(joint),HMDB0008702,PC 42:6,,,,0.369545320203251,Main,,
HF genotype,HF meal,Time_360,HMDB0011261,PC P-40:5,0.0414263794000978,0.0224244383464094,0.205956264578862,,Main,-0.00252551975886457,0.0853782785590602
HF genotype,HF meal,Time_(joint),HMDB0011261,PC P-40:5,,,,0.205956264578862,Main,,
HF genotype,HF meal,Time_360,HMDB0007080,DG 35:2,-0.119733038146189,0.0506628215941806,0.141901318068365,,Main,-0.219032168470783,-0.0204339078215951
HF genotype,HF meal,Time_(joint),HMDB0007080,DG 35:2,,,,0.141901318068365,Main,,
HF genotype,HF meal,Time_360,HMDB0000289,Uric acid,-0.0533444785129002,0.193815319757341,0.808870901830247,,Main,-0.433222505237289,0.326533548211488
HF genotype,HF meal,Time_(joint),HMDB0000289,Uric acid,,,,0.808870901830247,Main,,
HF genotype,HF meal,Time_360,HMDB0012102,SM 38:1;O2,0.0526658174304326,0.0311649724147409,0.233110400956606,,Main,-0.00841752850245968,0.113749163363325
HF genotype,HF meal,Time_(joint),HMDB0012102,SM 38:1;O2,,,,0.233110400956606,Main,,
HF genotype,HF meal,Time_360,HMDB0011441,PE P-36:2,0.141769754255606,0.0805049635717726,0.220300549947414,,Main,-0.0160199743450687,0.29955948285628
HF genotype,HF meal,Time_(joint),HMDB0011441,PE P-36:2,,,,0.220300549947414,Main,,
HF genotype,HF meal,Time_360,HMDB0008993,PE 36:1,0.545620843903995,0.118170491218788,0.0438449491169699,,Main,0.314006681115171,0.777235006692818
HF genotype,HF meal,Time_(joint),HMDB0008993,PE 36:1,,,,0.0438449491169699,Main,,
HF genotype,HF meal,Time_360,HMDB0011244,PC P-36:2,0.032283487105237,0.0223542363540337,0.285519994568855,,Main,-0.0115308161486691,0.076097790359143
HF genotype,HF meal,Time_(joint),HMDB0011244,PC P-36:2,,,,0.285519994568855,Main,,
HF genotype,HF meal,Time_360,HMDB0008038,PC 36:1,0.127937588319,0.0497996780470703,0.123962570025722,,Main,0.0303302193467421,0.225544957291258
HF genotype,HF meal,Time_(joint),HMDB0008038,PC 36:1,,,,0.123962570025722,Main,,
HF genotype,HF meal,Time_360,HMDB0013418,PC O-36:2,0.0674183976676991,0.0350951048608854,0.1946889588972,,Main,-0.00136800785963642,0.136204803195035
HF genotype,HF meal,Time_(joint),HMDB0013418,PC O-36:2,,,,0.1946889588972,Main,,
HF genotype,HF meal,Time_360,HMDB0008342,PC 40:4,0.0715905297070047,0.0194458579589517,0.0665049238612185,,Main,0.0334766481074594,0.10970441130655
HF genotype,HF meal,Time_(joint),HMDB0008342,PC 40:4,,,,0.0665049238612185,Main,,
HF genotype,HF meal,Time_360,HMDB0000152,Gentisic acid,0.0361024445369035,0.0315754039340579,0.371289265871913,,Main,-0.02578534717385,0.097990236247657
HF genotype,HF meal,Time_(joint),HMDB0000152,Gentisic acid,,,,0.371289265871913,Main,,
HF genotype,HF meal,Time_360,HMDB0007170,DG 38:4_A,0.286932309970932,0.298045356466079,0.437271023081114,,Main,-0.297236588702583,0.871101208644446
HF genotype,HF meal,Time_(joint),HMDB0007170,DG 38:4_A,,,,0.437271023081114,Main,,
HF genotype,HF meal,Time_360,HMDB0007102,DG 34:1,0.104476365196703,0.0198076299279023,0.0341154676556896,,Main,0.0656534105380146,0.143299319855392
HF genotype,HF meal,Time_(joint),HMDB0007102,DG 34:1,,,,0.0341154676556896,Main,,
HF genotype,HF meal,Time_360,HMDB0011393,PE P-40:5,0.171880091347371,0.0955124751176478,0.213740320929142,,Main,-0.0153243598832188,0.359084542577961
HF genotype,HF meal,Time_(joint),HMDB0011393,PE P-40:5,,,,0.213740320929142,Main,,
HF genotype,HF meal,Time_360,HMDB0008270,PC 38:2,0.0758260104194998,0.0247312007521867,0.0919430352973651,,Main,0.0273528569452139,0.124299163893786
HF genotype,HF meal,Time_(joint),HMDB0008270,PC 38:2,,,,0.0919430352973651,Main,,
HF genotype,HF meal,Time_360,HMDB0000991,2-Aminooctanoic acid,-0.0113081710502338,0.0310525800681655,0.750633245030324,,Main,-0.0721712279838382,0.0495548858833707
HF genotype,HF meal,Time_(joint),HMDB0000991,2-Aminooctanoic acid,,,,0.750633245030324,Main,,
HF genotype,HF meal,Time_360,HMDB0004951,Cer 38:1;O2,0.242806181936466,0.0708710231255951,0.0756543090242069,,Main,0.103898976610299,0.381713387262632
HF genotype,HF meal,Time_(joint),HMDB0004951,Cer 38:1;O2,,,,0.0756543090242069,Main,,
HF genotype,HF meal,Time_360,HMDB0013444,PC P-40:4,0.0254950742984666,0.0114616791422212,0.156115557809233,,Main,0.00303018317971305,0.0479599654172202
HF genotype,HF meal,Time_(joint),HMDB0013444,PC P-40:4,,,,0.156115557809233,Main,,
HF genotype,HF meal,Time_360,HMDB0008318,PC 42:5,0.0539617580573643,0.0303043904034065,0.216923751714956,,Main,-0.00543484713331238,0.113358363248041
HF genotype,HF meal,Time_(joint),HMDB0008318,PC 42:5,,,,0.216923751714956,Main,,
HF genotype,HF meal,Time_360,HMDB0011594,Hex2Cer 40:1;O2,0.159487174127162,0.0596169431042659,0.115929624942657,,Main,0.0426379656428011,0.276336382611524
HF genotype,HF meal,Time_(joint),HMDB0011594,Hex2Cer 40:1;O2,,,,0.115929624942657,Main,,
HF genotype,HF meal,Time_360,HMDB0013405,PC O-34:0,0.113379219765804,0.0933513812628869,0.348479295966769,,Main,-0.0695894875094544,0.296347927041062
HF genotype,HF meal,Time_(joint),HMDB0013405,PC O-34:0,,,,0.348479295966769,Main,,
HF genotype,HF meal,Time_360,HMDB0004872,Hex2Cer 42:2;O2,0.0123672512555307,0.035582159660927,0.761333973456066,,Main,-0.0573737816798861,0.0821082841909476
HF genotype,HF meal,Time_(joint),HMDB0004872,Hex2Cer 42:2;O2,,,,0.761333973456066,Main,,
HF genotype,HF meal,Time_360,HMDB0007218,DG 36:2,0.152136820009034,0.0342499472579769,0.0471277458997146,,Main,0.0850069233833989,0.219266716634668
HF genotype,HF meal,Time_(joint),HMDB0007218,DG 36:2,,,,0.0471277458997146,Main,,
HF genotype,HF meal,Time_360,HMDB0011775,Cer 40:2;O2,0.0572378048789328,0.0371749637504332,0.26352143876566,,Main,-0.0156251240719163,0.130100733829782
HF genotype,HF meal,Time_(joint),HMDB0011775,Cer 40:2;O2,,,,0.26352143876566,Main,,
HF genotype,HF meal,Time_360,HMDB0007952,PC 37:1,0.103637432585937,0.0402644821064955,0.123577017124791,,Main,0.0247190476572054,0.182555817514668
HF genotype,HF meal,Time_(joint),HMDB0007952,PC 37:1,,,,0.123577017124791,Main,,
HF genotype,HF meal,Time_360,HMDB0004974,HexCer 40:1;O2,0.0200862642712612,0.0447423090156314,0.697435758403162,,Main,-0.0676086613993763,0.107781189941899
HF genotype,HF meal,Time_(joint),HMDB0004974,HexCer 40:1;O2,,,,0.697435758403162,Main,,
HF genotype,HF meal,Time_360,HMDB0007387,DG 35:1,0.160811588406631,0.099252619227296,0.246621160827551,,Main,-0.0337235452788693,0.355346722092131
HF genotype,HF meal,Time_(joint),HMDB0007387,DG 35:1,,,,0.246621160827551,Main,,
HF genotype,HF meal,Time_360,HMDB0240680,Cer 42:3;O2,0.034309623244667,0.0363105493334413,0.44445139447245,,Main,-0.036859053448878,0.105478299938212
HF genotype,HF meal,Time_(joint),HMDB0240680,Cer 42:3;O2,,,,0.44445139447245,Main,,
HF genotype,HF meal,Time_360,HMDB0011243,PC P-36:1,0.032829131946869,0.0256295420471705,0.328688134022235,,Main,-0.0174047704655851,0.0830630343593231
HF genotype,HF meal,Time_(joint),HMDB0011243,PC P-36:1,,,,0.328688134022235,Main,,
HF genotype,HF meal,Time_360,HMDB0009610,PE P-40:4,0.346530681994333,0.223816346984819,0.261648918061976,,Main,-0.0921493580959111,0.785210722084577
HF genotype,HF meal,Time_(joint),HMDB0009610,PE P-40:4,,,,0.261648918061976,Main,,
HF genotype,HF meal,Time_360,HMDB0007169,DG 38:3,0.0757906401991969,0.0922405689955352,0.49763289377663,,Main,-0.105000875032052,0.256582155430446
HF genotype,HF meal,Time_(joint),HMDB0007169,DG 38:3,,,,0.49763289377663,Main,,
HF genotype,HF meal,Time_360,HMDB0240614,SM 41:2;O2,0.0447014504937992,0.0136992913317687,0.0824675488017267,,Main,0.0178508394835325,0.0715520615040659
HF genotype,HF meal,Time_(joint),HMDB0240614,SM 41:2;O2,,,,0.0824675488017267,Main,,
HF genotype,HF meal,Time_360,HMDB0013442,PC O-40:4,0.0491897603376354,0.0133704142065811,0.0665875388439305,,Main,0.0229837484927364,0.0753957721825344
HF genotype,HF meal,Time_(joint),HMDB0013442,PC O-40:4,,,,0.0665875388439305,Main,,
HF genotype,HF meal,Time_360,HMDB0249814,Cer 39:1;O2,0.0505854551490211,0.0583211112325672,0.477181673613719,,Main,-0.0637239228668106,0.164894833164853
HF genotype,HF meal,Time_(joint),HMDB0249814,Cer 39:1;O2,,,,0.477181673613719,Main,,
HF genotype,HF meal,Time_360,HMDB0007100,DG 34:0,-0.0704833703236337,0.104853464881046,0.570705140675426,,Main,-0.275996161490483,0.135029420843216
HF genotype,HF meal,Time_(joint),HMDB0007100,DG 34:0,,,,0.570705140675426,Main,,
HF genotype,HF meal,Time_360,HMDB0029723,Saccharin,-0.0992086721537152,0.388840040700769,0.82245498303875,,Main,-0.861335151927223,0.662917807619792
HF genotype,HF meal,Time_(joint),HMDB0029723,Saccharin,,,,0.82245498303875,Main,,
HF genotype,HF meal,Time_360,HMDB0000020,p-Hydroxyphenylacetic acid,0.373296404116266,0.121686294193296,0.0918553536357608,,Main,0.134791267497406,0.611801540735127
HF genotype,HF meal,Time_(joint),HMDB0000020,p-Hydroxyphenylacetic acid,,,,0.0918553536357608,Main,,
HF genotype,HF meal,Time_360,HMDB0012103,SM 40:1;O2,0.0711730788399999,0.0274365235038359,0.121997654907437,,Main,0.0173974927724816,0.124948664907518
HF genotype,HF meal,Time_(joint),HMDB0012103,SM 40:1;O2,,,,0.121997654907437,Main,,
HF genotype,HF meal,Time_360,HMDB0008269,PC 38:1,0.118305883686304,0.0433910804071692,0.112308145496423,,Main,0.0332593660882525,0.203352401284356
HF genotype,HF meal,Time_(joint),HMDB0008269,PC 38:1,,,,0.112308145496423,Main,,
HF genotype,HF meal,Time_360,HMDB0006344,alpha-N-Phenylacetylglutamine,0.0430179000166978,0.0188353267003311,0.149797181258137,,Main,0.00610065968404891,0.0799351403493467
HF genotype,HF meal,Time_(joint),HMDB0006344,alpha-N-Phenylacetylglutamine,,,,0.149797181258137,Main,,
HF genotype,HF meal,Time_360,HMDB0011250,PC P-38:2,-0.223617993588005,0.121564464990907,0.207212026837788,,Main,-0.461884344970182,0.014648357794172
HF genotype,HF meal,Time_(joint),HMDB0011250,PC P-38:2,,,,0.207212026837788,Main,,
HF genotype,HF meal,Time_360,HMDB0011382,PE P-38:2,0.162042697839674,0.116557648081771,0.298964350060514,,Main,-0.0664102924005984,0.390495688079946
HF genotype,HF meal,Time_(joint),HMDB0011382,PE P-38:2,,,,0.298964350060514,Main,,
HF genotype,HF meal,Time_360,HMDB0012107,SM 42:2;O2,0.0376849436642648,0.0195848291388019,0.194222604513255,,Main,-0.000701321447786889,0.0760712087763166
HF genotype,HF meal,Time_(joint),HMDB0012107,SM 42:2;O2,,,,0.194222604513255,Main,,
HF genotype,HF meal,Time_360,HMDB0013431,PC O-38:2,0.0804163169521672,0.048547145004664,0.239472510848741,,Main,-0.0147360872569742,0.175568721161309
HF genotype,HF meal,Time_(joint),HMDB0013431,PC O-38:2,,,,0.239472510848741,Main,,
HF genotype,HF meal,Time_360,HMDB0061652,3-Hydroxyhexanoic acid,0.313518192671564,0.0258618389907526,0.00673578192746265,,Main,0.262828988249689,0.364207397093439
HF genotype,HF meal,Time_(joint),HMDB0061652,3-Hydroxyhexanoic acid,,,,0.00673578192746265,Main,,
HF genotype,HF meal,Time_360,HMDB0008621,PC P-40:3,0.0487476987347625,0.0160598479799871,0.0935555733726292,,Main,0.0172703966939877,0.0802250007755372
HF genotype,HF meal,Time_(joint),HMDB0008621,PC P-40:3,,,,0.0935555733726292,Main,,
HF genotype,HF meal,Time_360,HMDB0004952,Cer 40:1;O2,0.12019661447763,0.0520164897958275,0.1470623149106,,Main,0.0182442944778084,0.222148934477452
HF genotype,HF meal,Time_(joint),HMDB0004952,Cer 40:1;O2,,,,0.147062314910601,Main,,
HF genotype,HF meal,Time_360,HMDB0007216,DG 36:1,0.290781265332228,0.0372597933158488,0.0160254288484632,,Main,0.217752070433165,0.363810460231292
HF genotype,HF meal,Time_(joint),HMDB0007216,DG 36:1,,,,0.0160254288484632,Main,,
HF genotype,HF meal,Time_360,HMDB0013451,PC P-42:4,0.0191539685327626,0.0197371029563156,0.43419072074712,,Main,-0.0195307532616159,0.0578386903271412
HF genotype,HF meal,Time_(joint),HMDB0013451,PC P-42:4,,,,0.43419072074712,Main,,
HF genotype,HF meal,Time_360,HMDB0004953,Cer 42:2;O2_A,0.0971840120568051,0.0327676767827917,0.0973645453739605,,Main,0.0329593655625333,0.161408658551077
HF genotype,HF meal,Time_(joint),HMDB0004953,Cer 42:2;O2_A,,,,0.0973645453739605,Main,,
HF genotype,HF meal,Time_360,HMDB0011699,SM 43:2;O2,0.0156198699136022,0.00721090164161975,0.162656453780317,,Main,0.00148650269602752,0.029753237131177
HF genotype,HF meal,Time_(joint),HMDB0011699,SM 43:2;O2,,,,0.162656453780317,Main,,
HF genotype,HF meal,Time_360,HMDB0008053,PC 40:2,0.124174078526968,0.056875617155844,0.160696100437144,,Main,0.0126978689015133,0.235650288152422
HF genotype,HF meal,Time_(joint),HMDB0008053,PC 40:2,,,,0.160696100437144,Main,,
HF genotype,HF meal,Time_360,HMDB0013417,PC O-36:0,0.227828205291038,0.16988595739093,0.311908154374281,,Main,-0.105148271195186,0.560804681777261
HF genotype,HF meal,Time_(joint),HMDB0013417,PC O-36:0,,,,0.311908154374281,Main,,
HF genotype,HF meal,Time_360,HMDB0012105,SM 41:1;O2,0.0184538045322995,0.0168250208115715,0.387151992220505,,Main,-0.0145232362583806,0.0514308453229796
HF genotype,HF meal,Time_(joint),HMDB0012105,SM 41:1;O2,,,,0.387151992220505,Main,,
HF genotype,HF meal,Time_360,HMDB0062179,AICAR,0.19481458177053,0.174752412324171,0.380930942422398,,Main,-0.147700146384846,0.537329309925905
HF genotype,HF meal,Time_(joint),HMDB0062179,AICAR,,,,0.380930942422398,Main,,
HF genotype,HF meal,Time_360,HMDB0011765,Cer 40:0;O2,0.130190213618766,0.0869849202794779,0.273148035288122,,Main,-0.0403002301290111,0.300680657366542
HF genotype,HF meal,Time_(joint),HMDB0011765,Cer 40:0;O2,,,,0.273148035288122,Main,,
HF genotype,HF meal,Time_360,HMDB0013448,PC O-42:4,0.0126036893180365,0.0193051417510092,0.580860840275575,,Main,-0.0252343885139414,0.0504417671500144
HF genotype,HF meal,Time_(joint),HMDB0013448,PC O-42:4,,,,0.580860840275575,Main,,
HF genotype,HF meal,Time_360,HMDB0013450,PC P-44:5,0.0225616596441682,0.0152725962391389,0.277645984487729,,Main,-0.00737262898454408,0.0524959482728806
HF genotype,HF meal,Time_(joint),HMDB0013450,PC P-44:5,,,,0.277645984487729,Main,,
HF genotype,HF meal,Time_360,HMDB0000950,Cer 41:1;O2,0.120975314213401,0.0311251654510837,0.0602729697922144,,Main,0.0599699899292769,0.181980638497525
HF genotype,HF meal,Time_(joint),HMDB0000950,Cer 41:1;O2,,,,0.0602729697922144,Main,,
HF genotype,HF meal,Time_360,HMDB0007820,DG 38:1,0.250223332541306,0.0979568670600787,0.125129669311536,,Main,0.0582278731035513,0.44221879197906
HF genotype,HF meal,Time_(joint),HMDB0007820,DG 38:1,,,,0.125129669311536,Main,,
HF genotype,HF meal,Time_360,HMDB0242140,3-(N-Acetyl-L-cystein-S-yl) acetaminophen,-0.119532503694932,0.120160115826269,0.424665521649514,,Main,-0.35504633071442,0.115981323324556
HF genotype,HF meal,Time_(joint),HMDB0242140,3-(N-Acetyl-L-cystein-S-yl) acetaminophen,,,,0.424665521649514,Main,,
HF genotype,HF meal,Time_360,HMDB0056036,DG 36:0,-0.122382403963467,0.0804909274651601,0.267775263603982,,Main,-0.28014462179518,0.0353798138682473
HF genotype,HF meal,Time_(joint),HMDB0056036,DG 36:0,,,,0.267775263603982,Main,,
HF genotype,HF meal,Time_360,HMDB0011697,SM 42:1;O2,0.0648297512291312,0.033783384819531,0.194989414381323,,Main,-0.00138568301714954,0.131045185475412
HF genotype,HF meal,Time_(joint),HMDB0011697,SM 42:1;O2,,,,0.194989414381323,Main,,
HF genotype,HF meal,Time_360,HMDB0013461,SM 44:2;O2,0.071345848827562,0.0369078167092082,0.192922522727969,,Main,-0.000993471922486125,0.14368516957761
HF genotype,HF meal,Time_(joint),HMDB0013461,SM 44:2;O2,,,,0.192922522727969,Main,,
HF genotype,HF meal,Time_360,HMDB0011767,Cer 41:0;O2,0.169347754773289,0.0617588837210539,0.111240259642736,,Main,0.0483003426800233,0.290395166866554
HF genotype,HF meal,Time_(joint),HMDB0011767,Cer 41:0;O2,,,,0.111240259642736,Main,,
HF genotype,HF meal,Time_360,HMDB0007993,PC 40:1,0.116651678337741,0.0859278277496297,0.307492285734001,,Main,-0.0517668640515329,0.285070220727016
HF genotype,HF meal,Time_(joint),HMDB0007993,PC 40:1,,,,0.307492285734001,Main,,
HF genotype,HF meal,Time_360,HMDB0004956,Cer 42:1;O2,0.0935258951978332,0.0348011514516377,0.115050990779716,,Main,0.0253156383526233,0.161736152043043
HF genotype,HF meal,Time_(joint),HMDB0004956,Cer 42:1;O2,,,,0.115050990779716,Main,,
HF genotype,HF meal,Time_360,HMDB0013456,PC P-44:4,0.0579404823858359,0.0207674304965408,0.108045362235273,,Main,0.017236318612616,0.0986446461590558
HF genotype,HF meal,Time_(joint),HMDB0013456,PC P-44:4,,,,0.108045362235273,Main,,
HF genotype,HF meal,Time_360,HMDB0240674,SM 43:1;O2,0.0683806549540407,0.0333437108135327,0.176765020798298,,Main,0.00302698175951657,0.133734328148565
HF genotype,HF meal,Time_(joint),HMDB0240674,SM 43:1;O2,,,,0.176765020798298,Main,,
HF genotype,HF meal,Time_360,HMDB0008125,PC 42:2,0.110403323338171,0.0408547522101128,0.113993808357827,,Main,0.0303280090063499,0.190478637669992
HF genotype,HF meal,Time_(joint),HMDB0008125,PC 42:2,,,,0.113993808357827,Main,,
HF genotype,HF meal,Time_360,HMDB0008421,PC 44:4,0.108608984381235,0.0404120069106023,0.115043446101698,,Main,0.0294014508364541,0.187816517926015
HF genotype,HF meal,Time_(joint),HMDB0008421,PC 44:4,,,,0.115043446101698,Main,,
HF genotype,HF meal,Time_360,HMDB0013408,PC O-38:0,0.170346765539911,0.121140557242996,0.294907392101765,,Main,-0.0670887266563622,0.407782257736184
HF genotype,HF meal,Time_(joint),HMDB0013408,PC O-38:0,,,,0.294907392101765,Main,,
HF genotype,HF meal,Time_360,HMDB0011768,Cer 42:0;O2,0.1404071320249,0.0696184980477587,0.181235251576918,,Main,0.00395487585129289,0.276859388198507
HF genotype,HF meal,Time_(joint),HMDB0011768,Cer 42:0;O2,,,,0.181235251576918,Main,,
HF genotype,HF meal,Time_360,HMDB0047885,TG 42:3,1.25962974103583,0.0875630763435028,0.00479757845815785,,Main,1.08800611140256,1.43125337066909
HF genotype,HF meal,Time_(joint),HMDB0047885,TG 42:3,,,,0.00479757845815785,Main,,
HF genotype,HF meal,Time_360,HMDB0004957,Cer 43:1;O2,0.0854280120887362,0.0247819399977133,0.0748296780780034,,Main,0.0368554096932182,0.134000614484254
HF genotype,HF meal,Time_(joint),HMDB0004957,Cer 43:1;O2,,,,0.0748296780780034,Main,,
HF genotype,HF meal,Time_360,HMDB0011686,P-Cresol glucuronide,0.0913732988500679,0.0437088708996985,0.171726379630581,,Main,0.00570391188665886,0.177042685813477
HF genotype,HF meal,Time_(joint),HMDB0011686,P-Cresol glucuronide,,,,0.171726379630581,Main,,
HF genotype,HF meal,Time_360,HMDB0007992,PC 40:0,1.00303667614143,0.520004578832244,0.193532624373761,,Main,-0.0161722983697663,2.02224565065263
HF genotype,HF meal,Time_(joint),HMDB0007992,PC 40:0,,,,0.193532624373761,Main,,
